,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ABRACL,0.0,0.0,0.0,-0.17342518,0.16499789,1
ABT1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ABTB1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ABTB2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACAA1,7.275033e-05,4.0,7.275033e-05,0.23982514,-0.18821193,1
ACACA,2.4698707e-06,4.0,2.4698707e-06,-0.15939535,-0.49607664,1
ACACB,4.5909e-06,3.0,4.5909e-06,-0.14734708,-0.31881198,1
ACAD10,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACAD11,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACAD9,1.0034856e-08,1.0,1.0034856e-08,-0.1733682,-0.0029316023,1
ACADM,8.567933e-06,3.0,8.567933e-06,-0.12475598,-0.3013905,1
ACADS,7.1735385e-06,1.0,7.1735385e-06,-0.13267669,0.028448246,1
ACADVL,1.2792122e-05,2.0,1.2792122e-05,-0.10076092,-0.11491291,1
ACAP2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACAT2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACBD3,1.986607e-09,1.0,1.986607e-09,-0.1734139,-0.002966862,1
ACBD4,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACBD5,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACBD6,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACCS,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACD,2.3400726e-06,2.0,2.3400726e-06,-0.16013266,-0.16069831,1
ACIN1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACKR2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACKR3,0.00010846231,1.0,0.00010846231,0.44268316,0.47214535,1
ACLY,0.000107432636,2.0,0.000107432636,0.43683422,0.2996614,1
ACOT11,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACOT13,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACOT2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACOT4,5.951836e-06,1.0,5.951836e-06,-0.13961643,0.023096548,1
ACOT7,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACOT8,5.7002844e-06,4.0,5.7002844e-06,-0.14104535,-0.4819258,1
ACOT9,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACOX1,1.2779732e-06,4.0,1.2779732e-06,-0.1661658,-0.5012978,1
ACOX3,3.1552345e-06,1.0,3.1552345e-06,-0.15550223,0.010845995,1
ACP1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACRBP,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACSBG1,3.4142425e-10,1.0,3.4142425e-10,-0.17342325,-0.0029740625,1
ACSF3,5.189107e-08,1.0,5.189107e-08,-0.17313044,-0.0027482416,1
ACSL3,7.178136e-08,1.0,7.178136e-08,-0.17301744,-0.0026611183,1
ACSL6,4.861708e-07,1.0,4.861708e-07,-0.17066355,-0.0008458664,1
ACSM5,1.1201446e-12,1.0,1.1201446e-12,-0.17342518,-0.0029755605,1
ACSS2,5.905267e-07,2.0,5.905267e-07,-0.17007075,-0.16836222,1
ACTA2,5.6361055e-06,2.0,5.6361055e-06,-0.1414099,-0.14625996,1
ACTL6A,0.00016732611,4.0,0.00016732611,0.77705264,0.22607885,1
ACTN1,5.610296e-06,4.0,5.610296e-06,-0.14155652,-0.48231995,1
ACTR10,0.00027066824,4.0,0.00027066824,1.3640764,0.6787708,1
ACTR1A,9.0445025e-07,8.0,9.0445025e-07,-0.16828756,-1.1748277,1
ACTR2,0.00040980126,4.0,0.00040980126,2.1544063,1.2882453,1
ACTR3,1.3632934e-06,3.0,1.3632934e-06,-0.16568115,-0.33295056,1
ACTR3B,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACTR5,8.2006366e-08,1.0,8.2006366e-08,-0.17295936,-0.0026163294,1
ACTR6,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACTR8,1.5108085e-08,1.0,1.5108085e-08,-0.17333937,-0.0029093714,1
ACTRT1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACVR1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ACVR1B,3.8230926e-08,1.0,3.8230926e-08,-0.17320801,-0.0028080863,1
ACVR2A,1.2282302e-06,2.0,1.2282302e-06,-0.16644835,-0.16556875,1
ACVRL1,1.6179195e-07,1.0,1.6179195e-07,-0.17250615,-0.002266829,1
ACYP1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADAL,7.083217e-06,2.0,7.083217e-06,-0.13318974,-0.13992088,1
ADAM10,0.00027007746,12.0,0.00027007746,1.3607205,-0.6676048,1
ADAM15,1.3881375e-07,1.0,1.3881375e-07,-0.17263667,-0.0023674846,1
ADAM19,4.842028e-07,1.0,4.842028e-07,-0.17067473,-0.00085448934,1
ADAMTSL5,1.3230459e-07,2.0,1.3230459e-07,-0.17267364,-0.17036946,1
ADAP2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADARB1,2.0476637e-08,2.0,2.0476637e-08,-0.17330888,-0.17085932,1
ADAT1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADAT3,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADCK1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADCK2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADCY10,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADCY7,1.3035457e-06,6.0,1.3035457e-06,-0.16602054,-0.83713263,1
ADCY9,2.3145776e-06,6.0,2.3145776e-06,-0.16027749,-0.83270377,1
ADD1,3.3439002e-05,3.0,3.3439002e-05,0.016521432,-0.19244239,1
ADD3,4.8676e-06,1.0,4.8676e-06,-0.1457753,0.01834705,1
ADGRB1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADGRE1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADGRE5,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADGRG1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADGRG5,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADHFE1,6.1599426e-06,1.0,6.1599426e-06,-0.1384343,0.024008164,1
ADI1,4.8590792e-08,1.0,4.8590792e-08,-0.17314917,-0.002762693,1
ADIPOR1,6.079646e-06,1.0,6.079646e-06,-0.13889042,0.023656437,1
ADIPOR2,7.873032e-06,1.0,7.873032e-06,-0.12870328,0.031512395,1
ADK,2.3468685e-05,1.0,2.3468685e-05,-0.040113874,0.0998294,1
ADM5,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADNP2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADO,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADORA2A,1.720547e-05,3.0,1.720547e-05,-0.07569139,-0.26355365,1
ADP signalling through P2Y purinoceptor 1,5.024546e-06,2.0,5.024546e-06,-0.17743447,-0.27069473,2
ADP signalling through P2Y purinoceptor 12,4.6464927e-05,2.0,4.6464927e-05,-0.08746589,-0.14596064,2
ADPGK,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADPRH,0.0,0.0,0.0,-0.17342518,0.16499789,1
ADPRHL2,5.5466836e-07,1.0,5.5466836e-07,-0.17027445,-0.00054582517,1
ADPRM,3.0774132e-05,1.0,3.0774132e-05,0.0013839239,0.13183104,1
ADRA2B,3.4909527e-07,3.0,3.4909527e-07,-0.1714422,-0.33739328,1
ADRM1,2.1666995e-06,2.0,2.1666995e-06,-0.16111748,-0.16145776,1
ADSL,5.07969e-07,1.0,5.07969e-07,-0.17053972,-0.000750397,1
ADSS,3.350833e-06,1.0,3.350833e-06,-0.15439114,0.011702827,1
ADSSL1,1.729089e-06,1.0,1.729089e-06,-0.16360328,0.004598744,1
AEBP2,8.2710394e-05,2.0,8.2710394e-05,0.29640222,0.19136523,1
AEN,0.0,0.0,0.0,-0.17342518,0.16499789,1
AFAP1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AFAP1L2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AFF1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AFF3,0.0,0.0,0.0,-0.17342518,0.16499789,1
AFF4,3.541448e-05,2.0,3.541448e-05,0.027742913,-0.015815312,1
AFMID,1.9050726e-06,1.0,1.9050726e-06,-0.16260363,0.0053696367,1
AFTPH,0.0,0.0,0.0,-0.17342518,0.16499789,1
AGA,1.7480928e-05,1.0,1.7480928e-05,-0.074126676,0.073599935,1
AGAP1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AGAP4,0.0,0.0,0.0,-0.17342518,0.16499789,1
AGAP6,0.0,0.0,0.0,-0.17342518,0.16499789,1
AGBL5,2.2519117e-08,1.0,2.2519117e-08,-0.17329727,-0.0028769064,1
AGFG1,1.5156626e-08,1.0,1.5156626e-08,-0.1733391,-0.00290917,1
AGK,3.677777e-08,1.0,3.677777e-08,-0.17321627,-0.002814456,1
AGL,2.1856948e-05,2.0,2.1856948e-05,-0.049269173,-0.075204305,1
AGO2,0.0013246028,11.0,0.0013246028,7.3508368,4.119734,1
AGO3,0.00042050914,13.0,0.00042050914,2.2152312,-0.17660984,1
AGO4,0.000107878994,13.0,0.000107878994,0.4393697,-1.5460913,1
AGPAT2,0.000102708014,2.0,0.000102708014,0.4099965,0.27896512,1
AGPAT3,9.685404e-08,2.0,9.685404e-08,-0.17287502,-0.17052476,1
AGPAT4,7.026624e-07,1.0,7.026624e-07,-0.16943379,0.000102457554,1
AGPAT5,4.460094e-08,1.0,4.460094e-08,-0.17317183,-0.002780178,1
AGPS,5.11303e-07,2.0,5.11303e-07,-0.17052078,-0.16870925,1
AGTPBP1,4.181278e-09,1.0,4.181278e-09,-0.17340145,-0.0029572446,1
AGTRAP,5.4376767e-07,1.0,5.4376767e-07,-0.17033638,-0.00059357245,1
AHCTF1,3.058947e-06,4.0,3.058947e-06,-0.15604918,-0.4934962,1
AHCY,4.5061547e-06,2.0,4.5061547e-06,-0.14782846,-0.15120974,1
AHCYL2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AHDC1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AHI1,4.4805124e-09,1.0,4.4805124e-09,-0.17339973,-0.0029559229,1
AHR,3.6173138e-09,1.0,3.6173138e-09,-0.17340465,-0.002959712,1
AHSA1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AICDA,0.0,0.0,0.0,-0.17342518,0.16499789,1
AIF1L,0.0,0.0,0.0,-0.17342518,0.16499789,1
AIMP2,1.1468026e-06,2.0,1.1468026e-06,-0.1669109,-0.16592544,1
AIP,1.9923771e-05,2.0,1.9923771e-05,-0.06025037,-0.08367261,1
AJAP1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AJUBA,0.00014993496,3.0,0.00014993496,0.6782641,0.3178701,1
AK2,2.260855e-09,1.0,2.260855e-09,-0.17341235,-0.0029656661,1
AK3,0.0,0.0,0.0,-0.17342518,0.16499789,1
AK4,1.4942489e-07,1.0,1.4942489e-07,-0.1725764,-0.0023209963,1
AKAP10,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKAP11,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKAP8,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKAP8L,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKIP1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKIRIN1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKIRIN2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AKR1B1,7.698473e-07,2.0,7.698473e-07,-0.16905215,-0.1675767,1
AKR1C4,1.0325813e-05,2.0,1.0325813e-05,-0.114770524,-0.12571663,1
AKR1D1,5.865701e-05,1.0,5.865701e-05,0.15976958,0.25397244,1
AKR7A3,1.4867731e-05,1.0,1.4867731e-05,-0.08897065,0.062152784,1
AKT phosphorylates targets in the cytosol,3.0899286e-05,2.0,3.0899286e-05,-0.12125947,-0.17515136,2
AKT phosphorylates targets in the nucleus,0.00027694798,2.0,0.00027694798,0.41292134,0.4608519,2
AKT-mediated inactivation of FOXO1A,1.1686558e-06,2.0,1.1686558e-06,-0.18580577,0.034882005,2
AKT1,4.5591132e-05,25.0,4.5591132e-05,0.085550286,-3.8346257,1
AKT1S1,2.637774e-06,2.0,2.637774e-06,-0.15844159,-0.15939422,1
AKT3,1.3884858e-05,15.0,1.3884858e-05,-0.094553754,-2.293781,1
AKTIP,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALAD,2.5557058e-05,2.0,2.5557058e-05,-0.0282511,-0.058995914,1
ALAS1,2.0604355e-06,3.0,2.0604355e-06,-0.16172111,-0.32989672,1
ALB,8.510953e-06,9.0,8.510953e-06,-0.12507965,-1.3094808,1
ALDH16A1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALDH1A1,1.0647339e-06,3.0,1.0647339e-06,-0.16737708,-0.3342584,1
ALDH1A2,2.1158954e-08,1.0,2.1158954e-08,-0.173305,-0.0028828732,1
ALDH1B1,5.590435e-08,1.0,5.590435e-08,-0.17310762,-0.0027306685,1
ALDH2,2.1064643e-07,2.0,2.1064643e-07,-0.17222863,-0.17002629,1
ALDH3A2,4.2454334e-07,2.0,4.2454334e-07,-0.17101362,-0.1690893,1
ALDH5A1,1.664191e-07,1.0,1.664191e-07,-0.17247987,-0.0022465494,1
ALDH8A1,2.835667e-08,1.0,2.835667e-08,-0.17326412,-0.0028513395,1
ALDH9A1,2.4713358e-07,1.0,2.4713358e-07,-0.17202137,-0.0018929829,1
ALDOC,1.0734439e-05,2.0,1.0734439e-05,-0.11244938,-0.12392664,1
ALG1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG10B,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG11,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG12,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG5,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG8,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALG9,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALK,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALKBH1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALKBH2,2.6609239e-06,1.0,2.6609239e-06,-0.1583101,0.008680663,1
ALKBH2 mediated reversal of alkylation damage,2.6609237e-06,2.0,2.6609237e-06,-0.182566,0.037186965,2
ALKBH3 mediated reversal of alkylation damage,4.6766024e-07,2.0,4.6766024e-07,-0.18732765,0.033799246,2
ALKBH4,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALKBH5,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALKBH6,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALKBH7,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALKBH8,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALOX12,9.301354e-08,5.0,9.301354e-08,-0.17289683,-0.67446196,1
ALOX5,3.4029238e-08,13.0,3.4029238e-08,-0.17323188,-2.018508,1
ALPI,1.4574211e-06,1.0,1.4574211e-06,-0.16514647,0.0034087007,1
ALPK3,0.0,0.0,0.0,-0.17342518,0.16499789,1
ALYREF,0.00013411677,7.0,0.00013411677,0.5884105,-0.4233156,1
AMBRA1,2.0760638e-06,1.0,2.0760638e-06,-0.16163233,0.0061186757,1
AMDHD1,5.281388e-07,1.0,5.281388e-07,-0.17042516,-0.0006620274,1
AMDHD2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AMER1,4.575576e-05,11.0,4.575576e-05,0.086485445,-1.4822762,1
AMER1 mutants destabilize the destruction complex,8.843122e-06,3.0,8.843122e-06,-0.16914423,-0.5214077,3
AMFR,2.9071383e-09,1.0,2.9071383e-09,-0.17340867,-0.0029628212,1
AMIGO1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AMMECR1L,0.0,0.0,0.0,-0.17342518,0.16499789,1
AMPK inhibits chREBP transcriptional activation activity,1.3550001e-05,2.0,1.3550001e-05,-0.2381558,0.0540063,2
AMY1A,7.782117e-08,1.0,7.782117e-08,-0.17298312,-0.0026346704,1
AMY2A,3.5780208e-09,1.0,3.5780208e-09,-0.17340486,-0.0029598756,1
AMY2B,4.2252518e-07,1.0,4.2252518e-07,-0.17102508,-0.0011246711,1
AMZ2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANAPC10,0.0002100041,9.0,0.0002100041,1.0194802,-0.4268368,1
ANAPC11,0.00024737042,9.0,0.00024737042,1.2317356,-0.26315302,1
ANAPC13,4.6906593e-05,1.0,4.6906593e-05,0.093022615,0.20249954,1
ANAPC15,7.540248e-05,8.0,7.540248e-05,0.2548904,-0.8484879,1
ANAPC16,0.0015080635,8.0,0.0015080635,8.392965,5.4273076,1
ANAPC2,0.000103776714,9.0,0.000103776714,0.41606715,-0.89216757,1
ANAPC4,7.097612e-05,9.0,7.097612e-05,0.22974697,-1.0358511,1
ANAPC7,0.00022977339,9.0,0.00022977339,1.1317775,-0.34023708,1
ANG,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANGEL1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANGEL2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANGPT1,1.8334335e-06,1.0,1.8334335e-06,-0.16301057,0.005055824,1
ANK1,6.344951e-09,5.0,6.344951e-09,-0.17338915,-0.67484164,1
ANKAR,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKFY1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKH,2.6300077e-05,1.0,2.6300077e-05,-0.024030462,0.11223236,1
ANKHD1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKIB1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKLE2,7.382302e-07,1.0,7.382302e-07,-0.16923176,0.00025827502,1
ANKMY1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRA2,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD1,2.5088922e-05,1.0,2.5088922e-05,-0.03091029,0.10692689,1
ANKRD10,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD13A,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD13C,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD13D,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD16,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD23,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD27,1.7405952e-08,1.0,1.7405952e-08,-0.17332631,-0.0028993008,1
ANKRD28,5.053353e-07,1.0,5.053353e-07,-0.17055468,-0.00076191523,1
ANKRD34A,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD34C,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD36B,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD39,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD40,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD46,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD49,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD50,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD54,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD6,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKRD9,2.1617785e-05,1.0,2.1617785e-05,-0.05062771,0.091721505,1
ANKS1A,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKS1B,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKS3,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKS6,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANKZF1,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANO10,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANO6,2.446791e-05,1.0,2.446791e-05,-0.034437884,0.104206525,1
ANO8,7.4046957e-06,2.0,7.4046957e-06,-0.13136363,-0.13851264,1
ANP32A,4.1647045e-08,1.0,4.1647045e-08,-0.17318861,-0.0027931188,1
ANP32E,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANTXR2,1.0015731e-06,1.0,1.0015731e-06,-0.16773586,0.0014118504,1
ANXA1,7.468459e-05,3.0,7.468459e-05,0.2508125,-0.011765401,1
ANXA11,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANXA2,6.415316e-05,3.0,6.415316e-05,0.19098985,-0.057898514,1
ANXA3,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANXA4,0.0,0.0,0.0,-0.17342518,0.16499789,1
ANXA5,4.6598957e-06,1.0,4.6598957e-06,-0.14695515,0.017437195,1
ANXA6,1.9156303e-08,1.0,1.9156303e-08,-0.17331637,-0.0028916346,1
ANXA7,0.0,0.0,0.0,-0.17342518,0.16499789,1
AOC2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AOC3,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP1AR,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP1B1,7.710685e-07,4.0,7.710685e-07,-0.16904522,-0.5035183,1
AP1G1,3.5789749e-06,4.0,3.5789749e-06,-0.15309522,-0.49121818,1
AP1G2,3.018257e-07,1.0,3.018257e-07,-0.1717107,-0.001653403,1
AP1M1,5.350993e-05,5.0,5.350993e-05,0.13053216,-0.44046825,1
AP1S2,2.7807365e-08,4.0,2.7807365e-08,-0.17326723,-0.5067741,1
AP2A1,0.00045274696,10.0,0.00045274696,2.3983548,0.46852884,1
AP2A2,1.1403795e-05,11.0,1.1403795e-05,-0.108647175,-1.6327555,1
AP2B1,1.2609526e-05,10.0,1.2609526e-05,-0.10179815,-1.4595004,1
AP2M1,0.00017799322,11.0,0.00017799322,0.83764595,-0.90300786,1
AP3B1,1.1422237e-06,2.0,1.1422237e-06,-0.1669369,-0.1659455,1
AP3D1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP3M1,2.2700542e-05,1.0,2.2700542e-05,-0.044477224,0.09646454,1
AP3M2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP3S1,1.4742346e-10,1.0,1.4742346e-10,-0.17342433,-0.002974906,1
AP3S2,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP4B1,7.489841e-09,2.0,7.489841e-09,-0.17338264,-0.17091621,1
AP4E1,3.882546e-08,2.0,3.882546e-08,-0.17320465,-0.17077896,1
AP5B1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP5M1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP5S1,0.0,0.0,0.0,-0.17342518,0.16499789,1
AP5Z1,0.0,0.0,0.0,-0.17342518,0.16499789,1
APAF1,0.000111698035,4.0,0.000111698035,0.46106336,-0.017600851,1
APBA3,2.9129917e-05,1.0,2.9129917e-05,-0.007955863,0.12462852,1
APBB1,0.0007452108,1.0,0.0007452108,4.059664,3.2614326,1
APBB3,0.0,0.0,0.0,-0.17342518,0.16499789,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.17250772,0.33113775,2
APC truncation mutants have impaired AXIN binding,3.125271e-07,10.0,3.125271e-07,-0.17174825,-0.09145283,2
APC/C-mediated degradation of cell cycle proteins,2.6385069e-06,5.0,2.6385069e-06,-0.18261467,-1.6672789,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,1.5607659e-06,42.0,1.5607659e-06,-0.16871487,-1.5937401,2
APEX1,1.2072421e-05,4.0,1.2072421e-05,-0.10484911,-0.4540125,1
