,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ACAA1,2.7624785e-06,4.0,2.7624785e-06,-0.0892291,-0.43130368,1
ACACA,4.0653347e-05,4.0,4.0653347e-05,0.3694425,-0.08521523,1
ACACB,0.0001096766,3.0,0.0001096766,1.2049737,0.71005887,1
ACAD10,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACAD11,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACAD9,2.8522845e-06,1.0,2.8522845e-06,-0.08814199,0.06400057,1
ACADM,3.8668404e-07,3.0,3.8668404e-07,-0.11798825,-0.28817576,1
ACADS,3.5042685e-08,1.0,3.5042685e-08,-0.122244895,0.038268376,1
ACADVL,6.1099297e-07,2.0,6.1099297e-07,-0.11527298,-0.12129898,1
ACAP2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACAT2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACBD3,3.59027e-10,1.0,3.59027e-10,-0.12266474,0.037951585,1
ACBD4,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACBD5,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACBD6,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACCS,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACD,1.6630618e-07,2.0,1.6630618e-07,-0.12065594,-0.12536067,1
ACIN1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACKR2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACKR3,1.9299604e-08,1.0,1.9299604e-08,-0.12243547,0.03812458,1
ACLY,2.4959148e-08,2.0,2.4959148e-08,-0.12236696,-0.12665172,1
ACOT11,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACOT13,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACOT2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACOT4,3.0258462e-09,1.0,3.0258462e-09,-0.122632466,0.037975945,1
ACOT7,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACOT8,2.5957617e-08,4.0,2.5957617e-08,-0.12235487,-0.45629853,1
ACOT9,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACOX1,3.4064078e-07,4.0,3.4064078e-07,-0.11854561,-0.45342427,1
ACOX3,1.9254232e-09,1.0,1.9254232e-09,-0.12264579,0.03796589,1
ACP1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACRBP,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACSBG1,7.19911e-09,1.0,7.19911e-09,-0.122581944,0.03801406,1
ACSF3,1.3130956e-07,1.0,1.3130956e-07,-0.12107959,0.039147656,1
ACSL3,1.005259e-07,1.0,1.005259e-07,-0.12145222,0.038866486,1
ACSL6,1.8780493e-07,1.0,1.8780493e-07,-0.1203957,0.039663684,1
ACSM5,2.521129e-10,1.0,2.521129e-10,-0.12266604,0.03795061,1
ACSS2,2.5128003e-05,2.0,2.5128003e-05,0.18150713,0.102635026,1
ACTA2,1.4744751e-06,2.0,1.4744751e-06,-0.10482046,-0.11341209,1
ACTL6A,1.4998955e-05,4.0,1.4998955e-05,0.058894284,-0.31953788,1
ACTN1,1.0375404e-05,4.0,1.0375404e-05,0.0029258837,-0.36176857,1
ACTR10,2.8493641e-06,4.0,2.8493641e-06,-0.088177346,-0.43051004,1
ACTR1A,3.5134972e-06,8.0,3.5134972e-06,-0.08013797,-1.0837559,1
ACTR2,3.178106e-07,4.0,3.178106e-07,-0.11882198,-0.45363286,1
ACTR3,7.4609056e-06,3.0,7.4609056e-06,-0.032354318,-0.2235611,1
ACTR3B,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACTR5,1.6405708e-09,1.0,1.6405708e-09,-0.12264923,0.037963293,1
ACTR6,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACTR8,8.327628e-09,1.0,8.327628e-09,-0.12256829,0.038024366,1
ACTRT1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACVR1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ACVR1B,2.2158615e-06,1.0,2.2158615e-06,-0.09584594,0.05818759,1
ACVR2A,3.331667e-06,2.0,3.331667e-06,-0.08233903,-0.096448824,1
ACVRL1,1.7523291e-07,1.0,1.7523291e-07,-0.12054788,0.03954885,1
ACYP1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADAL,7.136949e-07,2.0,7.136949e-07,-0.114029765,-0.12036092,1
ADAM10,0.000118430806,12.0,0.000118430806,1.310944,-0.6934336,1
ADAM15,6.102437e-08,1.0,6.102437e-08,-0.12193039,0.038505696,1
ADAM19,9.896554e-07,1.0,9.896554e-07,-0.11068924,0.046987645,1
ADAMTSL5,2.0606276e-05,2.0,2.0606276e-05,0.1267713,0.06133437,1
ADAP2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADARB1,8.861372e-09,2.0,8.861372e-09,-0.12256183,-0.12679875,1
ADAT1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADAT3,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADCK1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADCK2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADCY10,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADCY7,1.668997e-05,6.0,1.668997e-05,0.07936414,-0.63374835,1
ADCY9,2.2699538e-05,6.0,2.2699538e-05,0.15211038,-0.578858,1
ADD1,3.1701093e-05,3.0,3.1701093e-05,0.26107484,-0.0021555494,1
ADD3,5.6504e-06,1.0,5.6504e-06,-0.05427061,0.08955805,1
ADGRB1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADGRE1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADGRE5,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADGRG1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADGRG5,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADHFE1,8.080855e-08,1.0,8.080855e-08,-0.1216909,0.0386864,1
ADI1,5.198613e-06,1.0,5.198613e-06,-0.059739523,0.085431516,1
ADIPOR1,4.0159595e-08,1.0,4.0159595e-08,-0.12218296,0.03831512,1
ADIPOR2,6.5309183e-07,1.0,6.5309183e-07,-0.11476337,0.04391353,1
ADK,1.078664e-08,1.0,1.078664e-08,-0.12253852,0.038046822,1
ADM5,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADNP2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADO,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADORA2A,1.5622626e-06,3.0,1.5622626e-06,-0.10375779,-0.27743822,1
ADP signalling through P2Y purinoceptor 1,1.3994899e-05,2.0,1.3994899e-05,-0.11545003,-0.20954975,2
ADP signalling through P2Y purinoceptor 12,5.9126673e-05,2.0,5.9126673e-05,0.0528837,-0.019024773,2
ADPGK,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADPRH,0.0,0.0,0.0,-0.12266909,0.20277628,1
ADPRHL2,3.0669128e-06,1.0,3.0669128e-06,-0.0855439,0.065960936,1
ADPRM,2.5322322e-06,1.0,2.5322322e-06,-0.09201624,0.061077267,1
ADRA2B,4.4279165e-08,3.0,4.4279165e-08,-0.12213309,-0.29130322,1
ADRM1,5.200504e-08,2.0,5.200504e-08,-0.12203957,-0.12640469,1
ADSL,2.3026485e-06,1.0,2.3026485e-06,-0.09479537,0.05898029,1
ADSS,4.342419e-08,1.0,4.342419e-08,-0.12214344,0.038344927,1
ADSSL1,2.554305e-06,1.0,2.554305e-06,-0.09174906,0.061278872,1
AEBP2,5.696829e-07,2.0,5.696829e-07,-0.11577304,-0.1216763,1
AEN,0.0,0.0,0.0,-0.12266909,0.20277628,1
AFAP1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AFAP1L2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AFF1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AFF3,0.0,0.0,0.0,-0.12266909,0.20277628,1
AFF4,4.3582108e-07,2.0,4.3582108e-07,-0.11739345,-0.12289898,1
AFMID,1.1382944e-06,1.0,1.1382944e-06,-0.10888996,0.048345283,1
AFTPH,0.0,0.0,0.0,-0.12266909,0.20277628,1
AGA,2.6620128e-06,1.0,2.6620128e-06,-0.09044524,0.062262658,1
AGAP1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AGAP4,0.0,0.0,0.0,-0.12266909,0.20277628,1
AGAP6,0.0,0.0,0.0,-0.12266909,0.20277628,1
AGBL5,2.288286e-11,1.0,2.288286e-11,-0.12266882,0.037948508,1
AGFG1,3.0337205e-08,1.0,3.0337205e-08,-0.12230186,0.0382254,1
AGK,6.4936794e-06,1.0,6.4936794e-06,-0.044062655,0.097260416,1
AGL,1.0874925e-05,2.0,1.0874925e-05,0.008972618,-0.027550062,1
AGO2,4.798746e-05,11.0,4.798746e-05,0.45822245,-1.1720226,1
AGO3,2.7532496e-05,13.0,2.7532496e-05,0.21061368,-1.6885107,1
AGO4,6.677442e-05,13.0,6.677442e-05,0.68563986,-1.3300819,1
AGPAT2,7.4112068e-06,2.0,7.4112068e-06,-0.032955926,-0.05918704,1
AGPAT3,7.8347975e-06,2.0,7.8347975e-06,-0.027828328,-0.055318035,1
AGPAT4,8.841813e-09,1.0,8.841813e-09,-0.12256206,0.03802907,1
AGPAT5,8.221539e-07,1.0,8.221539e-07,-0.11271686,0.045457717,1
AGPS,4.1121493e-06,2.0,4.1121493e-06,-0.07289124,-0.089320034,1
AGTPBP1,1.0890548e-10,1.0,1.0890548e-10,-0.12266777,0.037949298,1
AGTRAP,0.00014071228,1.0,0.00014071228,1.5806627,1.3231891,1
AHCTF1,0.00015436902,4.0,0.00015436902,1.7459785,0.9534434,1
AHCY,9.681578e-06,2.0,9.681578e-06,-0.0054729194,-0.038449872,1
AHCYL2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AHDC1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AHI1,7.300144e-07,1.0,7.300144e-07,-0.11383222,0.044616126,1
AHR,6.911744e-06,1.0,6.911744e-06,-0.039001953,0.10107895,1
AHSA1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AICDA,0.0,0.0,0.0,-0.12266909,0.20277628,1
AIF1L,0.0,0.0,0.0,-0.12266909,0.20277628,1
AIMP2,3.976905e-07,2.0,3.976905e-07,-0.11785503,-0.12324725,1
AIP,1.9597899e-06,2.0,1.9597899e-06,-0.0989457,-0.108979315,1
AJAP1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AJUBA,2.5431154e-06,3.0,2.5431154e-06,-0.0918845,-0.26847932,1
AK2,1.5466124e-08,1.0,1.5466124e-08,-0.122481875,0.038089562,1
AK3,0.0,0.0,0.0,-0.12266909,0.20277628,1
AK4,1.8340879e-07,1.0,1.8340879e-07,-0.12044892,0.03962353,1
AKAP10,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKAP11,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKAP8,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKAP8L,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKIP1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKIRIN1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKIRIN2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AKR1B1,0.0001087867,2.0,0.0001087867,1.1942014,0.8667586,1
AKR1C4,1.8666121e-07,2.0,1.8666121e-07,-0.12040955,-0.12517476,1
AKR1D1,1.6413023e-06,1.0,1.6413023e-06,-0.10280102,0.052939672,1
AKR7A3,2.5700704e-06,1.0,2.5700704e-06,-0.09155822,0.061422873,1
AKT phosphorylates targets in the cytosol,8.360332e-05,2.0,8.360332e-05,0.14417739,0.059570067,2
AKT phosphorylates targets in the nucleus,2.1152084e-06,2.0,2.1152084e-06,-0.15975925,0.025940727,2
AKT-mediated inactivation of FOXO1A,2.224817e-07,2.0,2.224817e-07,-0.1668188,0.04771811,2
AKT1,5.934993e-05,25.0,5.934993e-05,0.59576595,-3.3758316,1
AKT1S1,3.6057412e-07,2.0,3.6057412e-07,-0.11830432,-0.12358627,1
AKT3,5.337969e-05,15.0,5.337969e-05,0.52349573,-1.7820828,1
AKTIP,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALAD,5.360197e-06,2.0,5.360197e-06,-0.057783537,-0.07792059,1
ALAS1,1.4828768e-05,3.0,1.4828768e-05,0.056834165,-0.15626435,1
ALB,7.333081e-07,9.0,7.333081e-07,-0.113792345,-1.2739776,1
ALDH16A1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALDH1A1,1.2246379e-05,3.0,1.2246379e-05,0.025574166,-0.17985143,1
ALDH1A2,9.948576e-08,1.0,9.948576e-08,-0.121464804,0.038856987,1
ALDH1B1,4.0975783e-06,1.0,4.0975783e-06,-0.07306763,0.07537486,1
ALDH2,1.4686658e-05,2.0,1.4686658e-05,0.05511391,0.007265631,1
ALDH3A2,1.7784828e-07,2.0,1.7784828e-07,-0.120516226,-0.12525526,1
ALDH5A1,1.9207615e-08,1.0,1.9207615e-08,-0.12243658,0.03812374,1
ALDH8A1,2.7044685e-08,1.0,2.7044685e-08,-0.122341715,0.038195323,1
ALDH9A1,1.5092537e-07,1.0,1.5092537e-07,-0.12084213,0.039326828,1
ALDOC,1.44732e-06,2.0,1.44732e-06,-0.10514919,-0.11366013,1
ALG1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG10B,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG11,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG12,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG5,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG8,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALG9,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALK,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALKBH1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALKBH2,2.1216186e-08,1.0,2.1216186e-08,-0.12241227,0.038142085,1
ALKBH2 mediated reversal of alkylation damage,2.1215813e-08,2.0,2.1215813e-08,-0.16756949,0.04718692,2
ALKBH3 mediated reversal of alkylation damage,8.8152143e-07,2.0,8.8152143e-07,-0.16436069,0.049457528,2
ALKBH4,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALKBH5,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALKBH6,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALKBH7,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALKBH8,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALOX12,2.3529715e-06,5.0,2.3529715e-06,-0.09418622,-0.59987205,1
ALOX5,2.1274984e-06,13.0,2.1274984e-06,-0.09691558,-1.9205552,1
ALPI,4.6896042e-07,1.0,4.6896042e-07,-0.116992295,0.042231705,1
ALPK3,0.0,0.0,0.0,-0.12266909,0.20277628,1
ALYREF,7.831372e-08,7.0,7.831372e-08,-0.1217211,-0.95030427,1
AMBRA1,9.360971e-08,1.0,9.360971e-08,-0.12153594,0.038803317,1
AMDHD1,2.3232549e-06,1.0,2.3232549e-06,-0.09454593,0.059168503,1
AMDHD2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AMER1,5.044212e-07,11.0,5.044212e-07,-0.11656304,-1.6057241,1
AMER1 mutants destabilize the destruction complex,6.437503e-05,3.0,6.437503e-05,0.072459176,-0.32791996,3
AMFR,1.3547353e-09,1.0,1.3547353e-09,-0.12265269,0.03796069,1
AMIGO1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AMMECR1L,0.0,0.0,0.0,-0.12266909,0.20277628,1
AMPK inhibits chREBP transcriptional activation activity,6.477762e-07,2.0,6.477762e-07,-0.2019963,0.048840594,2
AMY1A,1.4396737e-06,1.0,1.4396737e-06,-0.105241746,0.05109803,1
AMY2A,2.08678e-06,1.0,2.08678e-06,-0.09740847,0.057008583,1
AMY2B,4.5472947e-07,1.0,4.5472947e-07,-0.11716457,0.04210172,1
AMZ2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANAPC10,5.311945e-06,9.0,5.311945e-06,-0.05836763,-1.2321571,1
ANAPC11,2.4876678e-07,9.0,2.4876678e-07,-0.119657755,-1.2784033,1
ANAPC13,5.0398572e-08,1.0,5.0398572e-08,-0.12205901,0.03840864,1
ANAPC15,8.8817046e-07,8.0,8.8817046e-07,-0.11191773,-1.1077352,1
ANAPC16,7.996719e-07,8.0,7.996719e-07,-0.112989,-1.1085435,1
ANAPC2,4.856282e-07,9.0,4.856282e-07,-0.116790526,-1.2762399,1
ANAPC4,1.7022867e-06,9.0,1.7022867e-06,-0.10206279,-1.2651271,1
ANAPC7,1.2456154e-06,9.0,1.2456154e-06,-0.107590824,-1.2692983,1
ANG,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANGEL1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANGEL2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANGPT1,2.195122e-05,1.0,2.195122e-05,0.14305194,0.23844683,1
ANK1,6.192862e-05,5.0,6.192862e-05,0.62698114,-0.055718653,1
ANKAR,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKFY1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKH,2.6504763e-06,1.0,2.6504763e-06,-0.0905849,0.06215728,1
ANKHD1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKIB1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKLE2,2.421166e-07,1.0,2.421166e-07,-0.11973825,0.040159754,1
ANKMY1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRA2,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD1,4.5982065e-07,1.0,4.5982065e-07,-0.117102936,0.04214822,1
ANKRD10,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD13A,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD13C,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD13D,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD16,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD23,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD27,1.6374473e-08,1.0,1.6374473e-08,-0.12247088,0.038097862,1
ANKRD28,2.5972304e-07,1.0,2.5972304e-07,-0.11952512,0.04032057,1
ANKRD34A,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD34C,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD36B,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD39,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD40,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD46,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD49,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD50,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD54,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD6,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKRD9,1.4494652e-08,1.0,1.4494652e-08,-0.12249363,0.038080692,1
ANKS1A,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKS1B,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKS3,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKS6,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANKZF1,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANO10,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANO6,1.2732367e-05,1.0,1.2732367e-05,0.031457093,0.15424348,1
ANO8,5.0336157e-06,2.0,5.0336157e-06,-0.061736826,-0.08090353,1
ANP32A,6.074294e-06,1.0,6.074294e-06,-0.049139343,0.093429826,1
ANP32E,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANTXR2,5.9914845e-07,1.0,5.9914845e-07,-0.115416355,0.04342082,1
ANXA1,3.0231563e-06,3.0,3.0231563e-06,-0.08607358,-0.2640947,1
ANXA11,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANXA2,8.157052e-06,3.0,8.157052e-06,-0.023927411,-0.2172026,1
ANXA3,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANXA4,0.0,0.0,0.0,-0.12266909,0.20277628,1
ANXA5,3.7631427e-05,1.0,3.7631427e-05,0.33286193,0.38166702,1
ANXA6,1.1830377e-09,1.0,1.1830377e-09,-0.122654766,0.037959106,1
ANXA7,0.0,0.0,0.0,-0.12266909,0.20277628,1
AOC2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AOC3,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP1AR,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP1B1,3.0084457e-06,4.0,3.0084457e-06,-0.08625165,-0.42905703,1
AP1G1,1.877746e-07,4.0,1.877746e-07,-0.12039607,-0.45482057,1
AP1G2,4.2554055e-07,1.0,4.2554055e-07,-0.11751789,0.04183512,1
AP1M1,2.334534e-06,5.0,2.334534e-06,-0.0944094,-0.60004044,1
AP1S2,2.775074e-06,4.0,2.775074e-06,-0.08907663,-0.43118858,1
AP2A1,9.594958e-06,10.0,9.594958e-06,-0.006521464,-1.3578649,1
AP2A2,6.4209567e-06,11.0,6.4209567e-06,-0.04494297,-1.5516835,1
AP2B1,2.265777e-06,10.0,2.265777e-06,-0.09524171,-1.4248084,1
AP2M1,3.545337e-05,11.0,3.545337e-05,0.30649638,-1.2865067,1
AP3B1,0.00011264935,2.0,0.00011264935,1.240959,0.9020394,1
AP3D1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP3M1,3.3045126e-11,1.0,3.3045126e-11,-0.1226687,0.03794861,1
AP3M2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP3S1,7.654606e-07,1.0,7.654606e-07,-0.113403134,0.044939887,1
AP3S2,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP4B1,4.3548926e-06,2.0,4.3548926e-06,-0.069952816,-0.08710287,1
AP4E1,6.82492e-07,2.0,6.82492e-07,-0.11440748,-0.12064593,1
AP5B1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP5M1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP5S1,0.0,0.0,0.0,-0.12266909,0.20277628,1
AP5Z1,0.0,0.0,0.0,-0.12266909,0.20277628,1
APAF1,1.3493707e-06,4.0,1.3493707e-06,-0.106334865,-0.44421074,1
APBA3,5.7775726e-09,1.0,5.7775726e-09,-0.12259915,0.038001083,1
APBB1,1.195998e-06,1.0,1.195998e-06,-0.10819145,0.04887234,1
APBB3,0.0,0.0,0.0,-0.12266909,0.20277628,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.15245827,0.33839118,2
APC truncation mutants have impaired AXIN binding,3.6692858e-05,10.0,3.6692858e-05,0.0029845124,0.04575799,2
APC/C-mediated degradation of cell cycle proteins,3.1109776e-05,5.0,3.1109776e-05,-0.051614508,-1.5056297,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,4.288898e-05,42.0,4.288898e-05,0.02923328,-1.39374,2
APEX1,1.3768781e-06,4.0,1.3768781e-06,-0.10600189,-0.44395947,1
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,3.4043424e-07,2.0,3.4043424e-07,-0.16637886,0.048029434,2
