,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ACAD10,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACAD11,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACAD9,0.0,1.0,0.0,-0.042423286,0.09536887,1
ACADM,1.4132309e-08,3.0,1.4132309e-08,-0.042417422,-0.20169845,1
ACADS,5.6408156e-11,1.0,5.6408156e-11,-0.042423263,0.09536888,1
ACADVL,4.0674422e-08,2.0,4.0674422e-08,-0.04240641,-0.053154483,1
ACAP2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACAT2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACBD3,1.7800853e-07,1.0,1.7800853e-07,-0.04234942,0.09542342,1
ACBD4,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACBD5,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACBD6,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACCS,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACD,5.7453576e-07,2.0,5.7453576e-07,-0.04218488,-0.05299084,1
ACIN1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACKR2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACKR3,3.072568e-08,1.0,3.072568e-08,-0.042410538,0.09537829,1
ACLY,1.481194e-06,2.0,1.481194e-06,-0.041808657,-0.05271293,1
ACOT11,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACOT13,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACOT2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACOT4,4.875516e-06,1.0,4.875516e-06,-0.04040017,0.09686334,1
ACOT7,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACOT8,8.121559e-09,4.0,8.121559e-09,-0.042419918,-0.3502361,1
ACOT9,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACOX1,1.41396185e-05,4.0,1.41396185e-05,-0.036555994,-0.34590444,1
ACOX3,9.832253e-08,1.0,9.832253e-08,-0.04238249,0.095399,1
ACP1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACRBP,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACSBG1,2.4389922e-07,1.0,2.4389922e-07,-0.04232208,0.09544363,1
ACSF3,4.0178597e-10,1.0,4.0178597e-10,-0.04242312,0.09536899,1
ACSL3,2.420826e-12,1.0,2.420826e-12,-0.042423286,0.09536887,1
ACSL6,2.2530227e-08,1.0,2.2530227e-08,-0.042413935,0.09537577,1
ACSM5,3.6490536e-07,1.0,3.6490536e-07,-0.042271867,0.09548072,1
ACSS2,3.7872949e-06,2.0,3.7872949e-06,-0.04085173,-0.052006047,1
ACTA2,2.440898e-09,2.0,2.440898e-09,-0.042422276,-0.0531662,1
ACTL6A,2.701426e-06,4.0,2.701426e-06,-0.04130232,-0.34941053,1
ACTN1,1.9242972e-05,4.0,1.9242972e-05,-0.034438334,-0.34434015,1
ACTR10,7.0028956e-09,4.0,7.0028956e-09,-0.042420384,-0.35023645,1
ACTR1A,1.4452413e-08,8.0,1.4452413e-08,-0.04241729,-0.94437736,1
ACTR2,1.1489837e-05,4.0,1.1489837e-05,-0.037655532,-0.34671664,1
ACTR3,1.7985313e-10,3.0,1.7985313e-10,-0.04242321,-0.20170273,1
ACTR3B,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACTR5,1.8713378e-06,1.0,1.8713378e-06,-0.041646767,0.095942475,1
ACTR6,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACTR8,8.644094e-06,1.0,8.644094e-06,-0.038836386,0.098018505,1
ACTRT1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACVR1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ACVR1B,3.15262e-05,1.0,3.15262e-05,-0.029341359,0.10503244,1
ACVR2A,6.4996743e-06,2.0,6.4996743e-06,-0.03972622,-0.051174637,1
ACVRL1,1.5450962e-12,1.0,1.5450962e-12,-0.042423286,0.09536887,1
ACYP1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADAL,2.0359168e-05,2.0,2.0359168e-05,-0.033975165,-0.046926353,1
ADAM10,4.156144e-05,12.0,4.156144e-05,-0.025177196,-1.5257854,1
ADAM15,3.8341636e-07,1.0,3.8341636e-07,-0.042264186,0.095486395,1
ADAM19,7.078434e-06,1.0,7.078434e-06,-0.039486058,0.09753859,1
ADAMTSL5,5.827322e-10,2.0,5.827322e-10,-0.042423043,-0.053166773,1
ADAP2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADARB1,3.2118123e-07,2.0,3.2118123e-07,-0.04229001,-0.0530685,1
ADAT1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADAT3,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADCK1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADCK2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADCY10,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADCY7,4.6325945e-06,6.0,4.6325945e-06,-0.040500972,-0.6458901,1
ADCY9,9.484123e-06,6.0,9.484123e-06,-0.03848781,-0.64440304,1
ADD1,4.7982203e-06,3.0,4.7982203e-06,-0.040432245,-0.200232,1
ADD3,4.930325e-07,1.0,4.930325e-07,-0.0422187,0.09551999,1
ADGRB1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADGRE1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADGRE5,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADGRG1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADGRG5,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADHFE1,2.0413033e-06,1.0,2.0413033e-06,-0.041576236,0.09599458,1
ADI1,1.0484176e-05,1.0,1.0484176e-05,-0.038072836,0.09858253,1
ADIPOR1,1.14028566e-07,1.0,1.14028566e-07,-0.04237597,0.09540382,1
ADIPOR2,4.62393e-07,1.0,4.62393e-07,-0.042231414,0.09551061,1
ADK,0.0,1.0,0.0,-0.042423286,0.09536887,1
ADM5,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADNP2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADO,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADORA2A,2.527988e-06,3.0,2.527988e-06,-0.04137429,-0.20092788,1
ADP signalling through P2Y purinoceptor 1,7.377107e-08,2.0,7.377107e-08,-0.09039891,-0.19901504,2
ADP signalling through P2Y purinoceptor 12,3.5942044e-08,2.0,3.5942044e-08,-0.09041799,-0.15334854,2
ADPGK,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADPRH,0.0,0.0,0.0,-0.042423286,0.24390465,1
ADPRHL2,2.8662102e-08,1.0,2.8662102e-08,-0.042411394,0.095377654,1
ADPRM,1.0852769e-08,1.0,1.0852769e-08,-0.04241878,0.0953722,1
ADRA2B,1.6101188e-09,3.0,1.6101188e-09,-0.04242262,-0.20170228,1
ADRM1,2.023277e-10,2.0,2.023277e-10,-0.042423204,-0.053166892,1
ADSL,2.2340914e-09,1.0,2.2340914e-09,-0.042422358,0.09536955,1
ADSS,4.353411e-10,1.0,4.353411e-10,-0.042423107,0.095369,1
ADSSL1,1.8941578e-12,1.0,1.8941578e-12,-0.042423286,0.09536887,1
AEBP2,3.7800587e-06,2.0,3.7800587e-06,-0.040854737,-0.052008267,1
AEN,0.0,0.0,0.0,-0.042423286,0.24390465,1
AFAP1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AFAP1L2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AFF1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AFF3,0.0,0.0,0.0,-0.042423286,0.24390465,1
AFF4,1.378071e-05,2.0,1.378071e-05,-0.036704924,-0.04894282,1
AFMID,4.2673032e-10,1.0,4.2673032e-10,-0.042423107,0.09536899,1
AFTPH,0.0,0.0,0.0,-0.042423286,0.24390465,1
AGA,1.3005354e-05,1.0,1.3005354e-05,-0.037026662,0.09935534,1
AGAP1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AGAP4,0.0,0.0,0.0,-0.042423286,0.24390465,1
AGAP6,0.0,0.0,0.0,-0.042423286,0.24390465,1
AGBL5,2.8915595e-10,1.0,2.8915595e-10,-0.042423166,0.09536896,1
AGFG1,3.2756012e-05,1.0,3.2756012e-05,-0.028831044,0.105409406,1
AGK,2.5888829e-08,1.0,2.5888829e-08,-0.042412546,0.095376804,1
AGL,1.0306897e-05,2.0,1.0306897e-05,-0.0381464,-0.05000763,1
AGO2,0.00032025747,11.0,0.00032025747,0.090468876,-1.2918222,1
AGO3,2.1339035e-08,13.0,2.1339035e-08,-0.04241443,-1.6870544,1
AGO4,9.166635e-06,13.0,9.166635e-06,-0.03861955,-1.6842512,1
AGPAT2,3.35103e-05,2.0,3.35103e-05,-0.028518047,-0.04289521,1
AGPAT3,2.6131401e-08,2.0,2.6131401e-08,-0.042412445,-0.053158943,1
AGPAT4,9.432369e-07,1.0,9.432369e-07,-0.042031888,0.09565799,1
AGPAT5,2.9483855e-09,1.0,2.9483855e-09,-0.042422064,0.09536977,1
AGPS,1.0821407e-05,2.0,1.0821407e-05,-0.0379329,-0.04984992,1
AGTPBP1,3.320939e-08,1.0,3.320939e-08,-0.042409506,0.09537904,1
AGTRAP,4.032231e-08,1.0,4.032231e-08,-0.042406555,0.09538122,1
AHCTF1,2.2563966e-06,4.0,2.2563966e-06,-0.041486986,-0.34954694,1
AHCY,2.1836257e-05,2.0,2.1836257e-05,-0.033362243,-0.046473596,1
AHCYL2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AHDC1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AHI1,7.420633e-07,1.0,7.420633e-07,-0.042115364,0.09559632,1
AHR,1.3373788e-05,1.0,1.3373788e-05,-0.03687378,0.09946827,1
AHSA1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AICDA,0.0,0.0,0.0,-0.042423286,0.24390465,1
AIF1L,0.0,0.0,0.0,-0.042423286,0.24390465,1
AIMP2,2.250323e-05,2.0,2.250323e-05,-0.033085477,-0.04626915,1
AIP,6.3513426e-08,2.0,6.3513426e-08,-0.042396933,-0.053147484,1
AJAP1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AJUBA,2.2985464e-06,3.0,2.2985464e-06,-0.041469496,-0.20099822,1
AK2,6.5593133e-07,1.0,6.5593133e-07,-0.042151105,0.09556992,1
AK3,0.0,0.0,0.0,-0.042423286,0.24390465,1
AK4,5.640106e-16,1.0,5.640106e-16,-0.042423286,0.09536887,1
AKAP10,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKAP11,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKAP8,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKAP8L,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKIP1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKIRIN1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKIRIN2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AKR1B1,4.3402727e-07,2.0,4.3402727e-07,-0.042243186,-0.053033914,1
AKR1C4,6.033576e-11,2.0,6.033576e-11,-0.042423263,-0.053166937,1
AKR1D1,1.0159401e-05,1.0,1.0159401e-05,-0.0382076,0.09848298,1
AKR7A3,9.868685e-15,1.0,9.868685e-15,-0.042423286,0.09536887,1
AKT phosphorylates targets in the cytosol,1.7864925e-06,2.0,1.7864925e-06,-0.08953497,-0.15258442,2
AKT phosphorylates targets in the nucleus,6.548457e-08,2.0,6.548457e-08,-0.09040309,0.07507938,2
AKT-mediated inactivation of FOXO1A,2.0529074e-08,2.0,2.0529074e-08,-0.09042577,0.1026647,2
AKT1,0.00014773916,25.0,0.00014773916,0.018881688,-3.4242046,1
AKT1S1,2.97852e-07,2.0,2.97852e-07,-0.04229969,-0.053075653,1
AKT3,7.740355e-07,15.0,7.740355e-07,-0.042102095,-1.9838952,1
AKTIP,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALAD,5.236898e-05,2.0,5.236898e-05,-0.02069256,-0.037114546,1
ALAS1,2.9370675e-08,3.0,2.9370675e-08,-0.042411096,-0.20169377,1
ALB,1.0362785e-05,9.0,1.0362785e-05,-0.038123205,-1.0897411,1
ALDH16A1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALDH1A1,5.429649e-05,3.0,5.429649e-05,-0.019892734,-0.18505953,1
ALDH1A2,1.8352491e-11,1.0,1.8352491e-11,-0.042423278,0.09536887,1
ALDH1B1,2.3009634e-06,1.0,2.3009634e-06,-0.041468494,0.09607418,1
ALDH2,8.787737e-06,2.0,8.787737e-06,-0.03877678,-0.05047329,1
ALDH3A2,1.3876594e-12,2.0,1.3876594e-12,-0.042423286,-0.053166952,1
ALDH5A1,2.8032995e-08,1.0,2.8032995e-08,-0.042411655,0.09537746,1
ALDH8A1,9.688191e-10,1.0,9.688191e-10,-0.042422883,0.09536917,1
ALDH9A1,5.865193e-12,1.0,5.865193e-12,-0.04242328,0.09536887,1
ALDOC,2.1270016e-05,2.0,2.1270016e-05,-0.033597205,-0.046647158,1
ALG1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG10B,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG11,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG12,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG5,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG8,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALG9,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALK,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALKBH1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALKBH2,0.0,1.0,0.0,-0.042423286,0.09536887,1
ALKBH2 mediated reversal of alkylation damage,0.0,2.0,0.0,-0.09043612,0.102657415,2
ALKBH3 mediated reversal of alkylation damage,2.1206948e-07,2.0,2.1206948e-07,-0.09032915,0.102732725,2
ALKBH4,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALKBH5,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALKBH6,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALKBH7,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALKBH8,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALOX12,4.7638744e-07,5.0,4.7638744e-07,-0.042225607,-0.49862838,1
ALOX5,6.2956e-06,13.0,6.2956e-06,-0.0398109,-1.6851312,1
ALPI,4.9862827e-08,1.0,4.9862827e-08,-0.042402595,0.09538415,1
ALPK3,0.0,0.0,0.0,-0.042423286,0.24390465,1
ALYREF,5.5706913e-08,7.0,5.5706913e-08,-0.04240017,-0.79582894,1
AMBRA1,7.3019263e-10,1.0,7.3019263e-10,-0.042422984,0.09536909,1
AMDHD1,0.000104677776,1.0,0.000104677776,0.0010131884,0.12745523,1
AMDHD2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AMER1,6.2358763e-06,11.0,6.2358763e-06,-0.039835684,-1.3880777,1
AMER1 mutants destabilize the destruction complex,1.9170634e-06,3.0,1.9170634e-06,-0.089469105,-0.4387013,3
AMFR,2.8374318e-06,1.0,2.8374318e-06,-0.04124588,0.09623861,1
AMIGO1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AMMECR1L,0.0,0.0,0.0,-0.042423286,0.24390465,1
AMPK inhibits chREBP transcriptional activation activity,8.038789e-08,2.0,8.038789e-08,-0.16100152,0.10268596,2
AMY1A,1.0937083e-07,1.0,1.0937083e-07,-0.0423779,0.09540238,1
AMY2A,3.8111154e-06,1.0,3.8111154e-06,-0.040841848,0.09653707,1
AMY2B,4.6366753e-07,1.0,4.6366753e-07,-0.042230885,0.09551098,1
AMZ2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANAPC10,4.704094e-06,9.0,4.704094e-06,-0.040471304,-1.0914757,1
ANAPC11,0.000530043,9.0,0.000530043,0.17752023,-0.93044615,1
ANAPC13,0.00014223503,1.0,0.00014223503,0.016597727,0.13896747,1
ANAPC15,3.102688e-05,8.0,3.102688e-05,-0.029548554,-0.93487126,1
ANAPC16,2.2709697e-05,8.0,2.2709697e-05,-0.032999802,-0.93742067,1
ANAPC2,8.581742e-07,9.0,8.581742e-07,-0.04206718,-1.0926545,1
ANAPC4,0.0005520151,9.0,0.0005520151,0.18663765,-0.9237111,1
ANAPC7,0.00025443608,9.0,0.00025443608,0.063156016,-1.0149266,1
ANG,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANGEL1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANGEL2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANGPT1,2.5839288e-08,1.0,2.5839288e-08,-0.042412564,0.09537678,1
ANK1,6.7892092e-06,5.0,6.7892092e-06,-0.039606076,-0.49669334,1
ANKAR,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKFY1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKH,8.028196e-07,1.0,8.028196e-07,-0.04209015,0.095614955,1
ANKHD1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKIB1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKLE2,1.3830358e-07,1.0,1.3830358e-07,-0.042365897,0.095411256,1
ANKMY1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRA2,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD1,4.394797e-10,1.0,4.394797e-10,-0.042423107,0.095369,1
ANKRD10,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD13A,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD13C,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD13D,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD16,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD23,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD27,2.2306202e-05,1.0,2.2306202e-05,-0.033167236,0.102206275,1
ANKRD28,5.8082644e-08,1.0,5.8082644e-08,-0.042399183,0.09538667,1
ANKRD34A,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD34C,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD36B,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD39,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD40,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD46,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD49,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD50,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD54,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD6,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKRD9,2.1653574e-05,1.0,2.1653574e-05,-0.033438046,0.102006234,1
ANKS1A,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKS1B,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKS3,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKS6,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANKZF1,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANO10,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANO6,2.0302616e-05,1.0,2.0302616e-05,-0.033998635,0.10159212,1
ANO8,2.3486982e-07,2.0,2.3486982e-07,-0.04232583,-0.053094957,1
ANP32A,2.0368371e-09,1.0,2.0368371e-09,-0.04242244,0.095369495,1
ANP32E,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANTXR2,7.843725e-09,1.0,7.843725e-09,-0.042420033,0.095371276,1
ANXA1,4.1045543e-05,3.0,4.1045543e-05,-0.025391268,-0.18912128,1
ANXA11,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANXA2,1.2952481e-05,3.0,1.2952481e-05,-0.0370486,-0.19773252,1
ANXA3,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANXA4,0.0,0.0,0.0,-0.042423286,0.24390465,1
ANXA5,8.929907e-08,1.0,8.929907e-08,-0.04238623,0.09539624,1
ANXA6,3.8092531e-07,1.0,3.8092531e-07,-0.04226522,0.09548563,1
ANXA7,0.0,0.0,0.0,-0.042423286,0.24390465,1
AOC2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AOC3,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP1AR,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP1B1,2.0170673e-07,4.0,2.0170673e-07,-0.04233959,-0.35017678,1
AP1G1,0.00015174423,4.0,0.00015174423,0.020543607,-0.30372518,1
AP1G2,1.0584521e-06,1.0,1.0584521e-06,-0.041984078,0.09569331,1
AP1M1,0.00015907292,5.0,0.00015907292,0.023584679,-0.45001456,1
AP1S2,0.00024316648,4.0,0.00024316648,0.05847964,-0.27570197,1
AP2A1,1.8374069e-05,10.0,1.8374069e-05,-0.03479889,-1.2358214,1
AP2A2,3.783653e-05,11.0,3.783653e-05,-0.026722863,-1.3783913,1
AP2B1,0.00025351765,10.0,0.00025351765,0.06277491,-1.163744,1
AP2M1,0.0013119039,11.0,0.0013119039,0.5019567,-0.9878577,1
AP3B1,2.5159594e-07,2.0,2.5159594e-07,-0.042318884,-0.05308983,1
AP3D1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP3M1,5.3706985e-06,1.0,5.3706985e-06,-0.040194694,0.09701511,1
AP3M2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP3S1,5.2480946e-06,1.0,5.2480946e-06,-0.040245567,0.09697753,1
AP3S2,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP4B1,5.9024107e-05,2.0,5.9024107e-05,-0.01793099,-0.035074584,1
AP4E1,1.3209526e-05,2.0,1.3209526e-05,-0.03694194,-0.0491179,1
AP5B1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP5M1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP5S1,0.0,0.0,0.0,-0.042423286,0.24390465,1
AP5Z1,0.0,0.0,0.0,-0.042423286,0.24390465,1
APAF1,6.7996316e-06,4.0,6.7996316e-06,-0.03960175,-0.3481543,1
APBA3,7.211394e-06,1.0,7.211394e-06,-0.03943089,0.09757934,1
APBB1,1.029484e-05,1.0,1.029484e-05,-0.038151402,0.09852449,1
APBB3,0.0,0.0,0.0,-0.042423286,0.24390465,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.075588435,0.39483184,2
APC truncation mutants have impaired AXIN binding,3.588172e-08,10.0,3.588172e-08,-0.07556748,-0.016299551,2
APC/C-mediated degradation of cell cycle proteins,1.7918949e-06,5.0,1.7918949e-06,-0.08953225,-1.522825,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,7.7165146e-07,42.0,7.7165146e-07,-0.07513782,-1.4778345,2
APEX1,8.9480805e-09,4.0,8.9480805e-09,-0.04241957,-0.35023582,1
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,1.5619049e-05,2.0,1.5619049e-05,-0.08255748,0.10820424,2
