,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ACTR10,6.6503584e-05,4.0,6.6503584e-05,0.023816112,-0.34148815,1
ACTR1A,0.00052149984,8.0,0.00052149984,1.4198918,0.12555507,1
ACTR2,0.0015252213,4.0,0.0015252213,4.4996343,3.2815173,1
ACTR3,2.7354496e-05,3.0,2.7354496e-05,-0.09630595,-0.27296558,1
ACTR3B,0.0,0.0,0.0,-0.18023841,0.1563648,1
ACTR5,3.884985e-06,1.0,3.884985e-06,-0.168318,0.0002570773,1
ACTR6,0.0,0.0,0.0,-0.18023841,0.1563648,1
ACTR8,1.5255593e-05,1.0,1.5255593e-05,-0.13342932,0.028498169,1
ACTRT1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ACVR1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ACVR1B,6.84289e-14,1.0,6.84289e-14,-0.18023841,-0.009392032,1
ACVR2A,1.622376e-05,2.0,1.622376e-05,-0.13045867,-0.13485406,1
ACVRL1,1.944941e-06,1.0,1.944941e-06,-0.1742707,-0.004561397,1
ACYP1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADAL,7.332916e-06,2.0,7.332916e-06,-0.15773864,-0.15693618,1
ADAM10,0.00044103357,12.0,0.00044103357,1.1729953,-0.73732585,1
ADAM15,9.425479e-06,1.0,9.425479e-06,-0.15131798,0.014017967,1
ADAM19,7.750721e-06,1.0,7.750721e-06,-0.15645668,0.009858374,1
ADAMTSL5,6.237565e-06,2.0,6.237565e-06,-0.16109954,-0.15965669,1
ADAP2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADARB1,3.0240145e-07,2.0,3.0240145e-07,-0.17931055,-0.17439781,1
ADAT1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADAT3,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADCK1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADCK2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADCY10,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADCY7,6.022597e-05,6.0,6.022597e-05,0.0045543653,-0.6885935,1
ADCY9,8.919978e-06,6.0,8.919978e-06,-0.15286903,-0.8160218,1
ADD1,1.052462e-06,3.0,1.052462e-06,-0.1770091,-0.3382917,1
ADD3,2.6845952e-09,1.0,2.6845952e-09,-0.18023017,-0.009385362,1
ADGRB1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADGRE1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADGRE5,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADGRG1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADGRG5,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADHFE1,3.469863e-07,1.0,3.469863e-07,-0.17917374,-0.008530222,1
ADI1,1.2829934e-06,1.0,1.2829934e-06,-0.17630176,-0.0062054675,1
ADIPOR1,0.000112322465,1.0,0.000112322465,0.16440326,0.26958242,1
ADIPOR2,4.7154033e-05,1.0,4.7154033e-05,-0.035554573,0.10772407,1
ADK,1.6000814e-07,1.0,1.6000814e-07,-0.17974745,-0.008994624,1
ADM5,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADNP2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADO,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADORA2A,1.1380167e-05,3.0,1.1380167e-05,-0.14532037,-0.31264088,1
ADP signalling through P2Y purinoceptor 1,1.2983646e-10,2.0,1.2983646e-10,-0.20947613,-0.31184506,2
ADP signalling through P2Y purinoceptor 12,1.9284919e-08,2.0,1.9284919e-08,-0.20943874,-0.2643935,2
ADPGK,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADPRH,0.0,0.0,0.0,-0.18023841,0.1563648,1
ADPRHL2,0.00010492519,1.0,0.00010492519,0.14170602,0.25120986,1
ADPRM,1.9863419e-06,1.0,1.9863419e-06,-0.17414367,-0.004458566,1
ADRA2B,4.2462384e-06,3.0,4.2462384e-06,-0.16720958,-0.33035937,1
ADRM1,0.000102064754,2.0,0.000102064754,0.1329293,0.07834853,1
ADSL,2.5340782e-06,1.0,2.5340782e-06,-0.17246303,-0.0030981556,1
ADSS,2.1061483e-07,1.0,2.1061483e-07,-0.17959218,-0.008868924,1
ADSSL1,1.4902531e-07,1.0,1.4902531e-07,-0.17978114,-0.00902189,1
AEBP2,8.682126e-07,2.0,8.682126e-07,-0.17757446,-0.17299253,1
AEN,0.0,0.0,0.0,-0.18023841,0.1563648,1
AFAP1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AFAP1L2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AFF1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AFF3,0.0,0.0,0.0,-0.18023841,0.1563648,1
AFF4,1.1555557e-05,2.0,1.1555557e-05,-0.14478222,-0.14644845,1
AFMID,1.4444962e-06,1.0,1.4444962e-06,-0.17580622,-0.005804344,1
AFTPH,0.0,0.0,0.0,-0.18023841,0.1563648,1
AGA,9.408211e-05,1.0,9.408211e-05,0.10843596,0.22427896,1
AGAP1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AGAP4,0.0,0.0,0.0,-0.18023841,0.1563648,1
AGAP6,0.0,0.0,0.0,-0.18023841,0.1563648,1
AGBL5,1.5577695e-07,1.0,1.5577695e-07,-0.17976043,-0.00900512,1
AGFG1,1.8780023e-08,1.0,1.8780023e-08,-0.18018079,-0.009345388,1
AGK,5.6355275e-06,1.0,5.6355275e-06,-0.16294679,0.004604889,1
AGL,1.4369514e-06,2.0,1.4369514e-06,-0.17582938,-0.17157996,1
AGO2,1.1892429e-05,11.0,1.1892429e-05,-0.14374858,-1.6374233,1
AGO3,2.3460907e-06,13.0,2.3460907e-06,-0.17303984,-1.9926473,1
AGO4,4.290072e-06,13.0,4.290072e-06,-0.16707508,-1.987819,1
AGPAT2,0.00013005703,2.0,0.00013005703,0.21881863,0.14787272,1
AGPAT3,1.888497e-05,2.0,1.888497e-05,-0.122293204,-0.12824444,1
AGPAT4,6.463216e-05,1.0,6.463216e-05,0.018073969,0.15113434,1
AGPAT5,6.009676e-07,1.0,6.009676e-07,-0.17839444,-0.007899413,1
AGPS,1.8884519e-08,2.0,1.8884519e-08,-0.18018046,-0.175102,1
AGTPBP1,1.2555803e-07,1.0,1.2555803e-07,-0.17985316,-0.009080175,1
AGTRAP,4.2462037e-07,1.0,4.2462037e-07,-0.17893553,-0.0083374055,1
AHCTF1,0.00019442604,4.0,0.00019442604,0.4163236,-0.023768188,1
AHCY,1.0174317e-06,2.0,1.0174317e-06,-0.1771166,-0.17262189,1
AHCYL2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AHDC1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AHI1,3.1026235e-07,1.0,3.1026235e-07,-0.17928642,-0.0086214375,1
AHR,4.5663552e-07,1.0,4.5663552e-07,-0.1788373,-0.008257879,1
AHSA1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AICDA,0.0,0.0,0.0,-0.18023841,0.1563648,1
AIF1L,0.0,0.0,0.0,-0.18023841,0.1563648,1
AIMP2,2.2282837e-05,2.0,2.2282837e-05,-0.11186746,-0.11980517,1
AIP,1.4983766e-07,2.0,1.4983766e-07,-0.17977865,-0.17477673,1
AJAP1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AJUBA,4.5527002e-05,3.0,4.5527002e-05,-0.04054683,-0.22783068,1
AK2,5.6028483e-07,1.0,5.6028483e-07,-0.17851926,-0.008000455,1
AK3,0.0,0.0,0.0,-0.18023841,0.1563648,1
AK4,7.818152e-07,1.0,7.818152e-07,-0.17783955,-0.0074502407,1
AKAP10,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKAP11,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKAP8,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKAP8L,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKIP1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKIRIN1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKIRIN2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AKR1B1,1.5690773e-06,2.0,1.5690773e-06,-0.17542396,-0.17125179,1
AKR1C4,9.493154e-06,2.0,9.493154e-06,-0.15111034,-0.15157083,1
AKR1D1,2.804352e-05,1.0,2.804352e-05,-0.09419181,0.060259435,1
AKR7A3,1.002007e-05,1.0,1.002007e-05,-0.14949359,0.015494748,1
AKT phosphorylates targets in the cytosol,3.9754186e-06,2.0,3.9754186e-06,-0.20171553,-0.25840342,2
AKT phosphorylates targets in the nucleus,3.034511e-06,2.0,3.034511e-06,-0.20355238,-0.022715315,2
AKT-mediated inactivation of FOXO1A,2.2602649e-06,2.0,2.2602649e-06,-0.20506388,0.025873309,2
AKT1,0.00027061053,25.0,0.00027061053,0.6500823,-3.315443,1
AKT1S1,2.4335873e-06,2.0,2.4335873e-06,-0.17277138,-0.16910462,1
AKT3,2.0819856e-05,15.0,2.0819856e-05,-0.11635634,-2.2782776,1
AKTIP,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALAD,2.877958e-05,2.0,2.877958e-05,-0.09193334,-0.10366928,1
ALAS1,2.7157262e-06,3.0,2.7157262e-06,-0.17190568,-0.33416072,1
ALB,0.00066841894,9.0,0.00066841894,1.8706872,0.3247,1
ALDH16A1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALDH1A1,2.3578873e-06,3.0,2.3578873e-06,-0.17300364,-0.33504945,1
ALDH1A2,1.4292892e-05,1.0,1.4292892e-05,-0.13638319,0.026107118,1
ALDH1B1,3.586642e-08,1.0,3.586642e-08,-0.18012835,-0.009302953,1
ALDH2,6.287257e-07,2.0,6.287257e-07,-0.17830928,-0.17358734,1
ALDH3A2,2.711873e-05,2.0,2.711873e-05,-0.09702937,-0.107794315,1
ALDH5A1,8.42635e-10,1.0,8.42635e-10,-0.18023582,-0.009389933,1
ALDH8A1,8.692595e-08,1.0,8.692595e-08,-0.1799717,-0.009176124,1
ALDH9A1,2.8235279e-08,1.0,2.8235279e-08,-0.18015178,-0.009321897,1
ALDOC,0.00016562144,2.0,0.00016562144,0.32794178,0.23620379,1
ALG1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG10B,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG11,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG12,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG5,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG8,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALG9,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALK,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALKBH1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALKBH2,1.5199092e-08,1.0,1.5199092e-08,-0.18019177,-0.009354282,1
ALKBH2 mediated reversal of alkylation damage,1.5199094e-08,2.0,1.5199094e-08,-0.20944671,0.02286957,2
ALKBH3 mediated reversal of alkylation damage,1.3985076e-06,2.0,1.3985076e-06,-0.2067462,0.024720345,2
ALKBH4,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALKBH5,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALKBH6,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALKBH7,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALKBH8,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALOX12,9.340734e-05,5.0,9.340734e-05,0.10636554,-0.4404244,1
ALOX5,0.001084018,13.0,0.001084018,3.1458797,0.6938927,1
ALPI,0.00020960282,1.0,0.00020960282,0.46289086,0.5111968,1
ALPK3,0.0,0.0,0.0,-0.18023841,0.1563648,1
ALYREF,1.0552297e-05,7.0,1.0552297e-05,-0.14786054,-0.9777245,1
AMBRA1,3.969974e-08,1.0,3.969974e-08,-0.1801166,-0.009293426,1
AMDHD1,2.267002e-06,1.0,2.267002e-06,-0.1732825,-0.0037614855,1
AMDHD2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AMER1,3.3152002e-05,11.0,3.3152002e-05,-0.07851733,-1.5846211,1
AMER1 mutants destabilize the destruction complex,4.0495215e-05,3.0,4.0495215e-05,-0.12950622,-0.5548603,3
AMFR,2.8678776e-06,1.0,2.8678776e-06,-0.17143883,-0.0022691018,1
AMIGO1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AMMECR1L,0.0,0.0,0.0,-0.18023841,0.1563648,1
AMPK inhibits chREBP transcriptional activation activity,0.00021124436,2.0,0.00021124436,-0.016421778,0.22571324,2
AMY1A,8.5540366e-11,1.0,8.5540366e-11,-0.18023814,-0.009391809,1
AMY2A,5.629805e-09,1.0,5.629805e-09,-0.18022113,-0.009378046,1
AMY2B,2.387815e-10,1.0,2.387815e-10,-0.18023767,-0.009391436,1
AMZ2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANAPC10,2.8512068e-07,9.0,2.8512068e-07,-0.17936356,-1.3347386,1
ANAPC11,4.344834e-05,9.0,4.344834e-05,-0.046924833,-1.2275345,1
ANAPC13,7.285605e-06,1.0,7.285605e-06,-0.15788381,0.008703177,1
ANAPC15,2.8780354e-05,8.0,2.8780354e-05,-0.09193096,-1.0982083,1
ANAPC16,0.0001624736,8.0,0.0001624736,0.31828317,-0.76615554,1
ANAPC2,2.6817763e-05,9.0,2.6817763e-05,-0.09795283,-1.2688397,1
ANAPC4,6.32668e-05,9.0,6.32668e-05,0.013884616,-1.1783116,1
ANAPC7,4.6849982e-07,9.0,4.6849982e-07,-0.1788009,-1.3342832,1
ANG,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANGEL1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANGEL2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANGPT1,2.0889903e-09,1.0,2.0889903e-09,-0.180232,-0.00938684,1
ANK1,9.550935e-05,5.0,9.550935e-05,0.11281519,-0.43520367,1
ANKAR,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKFY1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKH,5.005108e-07,1.0,5.005108e-07,-0.17870268,-0.008148911,1
ANKHD1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKIB1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKLE2,4.422572e-05,1.0,4.422572e-05,-0.04453959,0.10045104,1
ANKMY1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRA2,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD1,3.985268e-06,1.0,3.985268e-06,-0.16801031,0.0005061537,1
ANKRD10,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD13A,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD13C,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD13D,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD16,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD23,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD27,5.348916e-06,1.0,5.348916e-06,-0.1638262,0.0038930383,1
ANKRD28,0.00039734686,1.0,0.00039734686,1.0389503,0.97749513,1
ANKRD34A,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD34C,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD36B,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD39,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD40,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD46,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD49,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD50,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD54,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD6,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKRD9,6.215781e-08,1.0,6.215781e-08,-0.18004768,-0.009237651,1
ANKS1A,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKS1B,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKS3,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKS6,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANKZF1,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANO10,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANO6,6.871833e-05,1.0,6.871833e-05,0.030611662,0.16128314,1
ANO8,0.00013764355,2.0,0.00013764355,0.24209656,0.16671531,1
ANP32A,1.25970155e-05,1.0,1.25970155e-05,-0.14158669,0.021895083,1
ANP32E,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANTXR2,3.304882e-05,1.0,3.304882e-05,-0.07883394,0.07269105,1
ANXA1,0.003318932,3.0,0.003318932,10.003319,7.902299,1
ANXA11,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANXA2,0.0007377299,3.0,0.0007377299,2.0833557,1.4913881,1
ANXA3,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANXA4,0.0,0.0,0.0,-0.18023841,0.1563648,1
ANXA5,5.4307896e-09,1.0,5.4307896e-09,-0.18022174,-0.009378542,1
ANXA6,0.00012465646,1.0,0.00012465646,0.20224796,0.30021626,1
ANXA7,0.0,0.0,0.0,-0.18023841,0.1563648,1
AOC2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AOC3,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP1AR,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP1B1,0.00013582755,4.0,0.00013582755,0.23652446,-0.16930878,1
AP1G1,5.8647915e-05,4.0,5.8647915e-05,-0.00028762405,-0.36099923,1
AP1G2,5.1197007e-06,1.0,5.1197007e-06,-0.1645295,0.0033237315,1
AP1M1,7.5928285e-05,5.0,7.5928285e-05,0.052734144,-0.483837,1
AP1S2,2.336458e-06,4.0,2.336458e-06,-0.17306939,-0.50085956,1
AP2A1,1.3097975e-06,10.0,1.3097975e-06,-0.17621952,-1.4979506,1
AP2A2,1.1421182e-05,11.0,1.1421182e-05,-0.14519452,-1.6385938,1
AP2B1,6.643148e-05,10.0,6.643148e-05,0.023594871,-1.3362083,1
AP2M1,2.9054088e-05,11.0,2.9054088e-05,-0.09109106,-1.594799,1
AP3B1,2.6908423e-05,2.0,2.6908423e-05,-0.09767465,-0.10831665,1
AP3D1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP3M1,0.0003166023,1.0,0.0003166023,0.79119986,0.7769505,1
AP3M2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP3S1,0.000101994585,1.0,0.000101994585,0.13271399,0.24393114,1
AP3S2,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP4B1,0.00012284612,2.0,0.00012284612,0.19669323,0.12996304,1
AP4E1,0.00012788549,2.0,0.00012788549,0.21215566,0.14247929,1
AP5B1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP5M1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP5S1,0.0,0.0,0.0,-0.18023841,0.1563648,1
AP5Z1,0.0,0.0,0.0,-0.18023841,0.1563648,1
APAF1,5.035761e-05,4.0,5.035761e-05,-0.025724966,-0.38158977,1
APBA3,4.3166008e-07,1.0,4.3166008e-07,-0.17891394,-0.008319915,1
APBB1,4.633117e-05,1.0,4.633117e-05,-0.03807938,0.105680324,1
APBB3,0.0,0.0,0.0,-0.18023841,0.1563648,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.20947638,0.30464795,2
APC truncation mutants have impaired AXIN binding,0.00024238955,10.0,0.00024238955,0.2637192,0.24485233,2
APC/C-mediated degradation of cell cycle proteins,0.00031168555,5.0,0.00031168555,0.35513017,-1.4558041,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,4.475372e-07,42.0,4.475372e-07,-0.2086027,-1.6389991,2
APEX1,0.000192634,4.0,0.000192634,0.41082504,-0.028219068,1
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,2.7779158e-06,2.0,2.7779158e-06,-0.2040533,0.026565896,2
APEX2,0.0,0.0,0.0,-0.18023841,0.1563648,1
