,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ABHD17C,0.0,0.0,0.0,-0.10343876,0.23665415,1
ABHD3,1.1463654e-05,1.0,1.1463654e-05,-0.096312754,0.06491562,1
ABHD4,1.1581576e-06,1.0,1.1581576e-06,-0.10271882,0.060008664,1
ABHD5,4.9677087e-06,1.0,4.9677087e-06,-0.100350745,0.061822575,1
ABHD6,6.611932e-08,1.0,6.611932e-08,-0.10339765,0.05948869,1
ABHD8,0.0,0.0,0.0,-0.10343876,0.23665415,1
ABI1,4.6441064e-06,2.0,4.6441064e-06,-0.100551896,-0.11552847,1
ABI2,4.4919943e-06,2.0,4.4919943e-06,-0.10064645,-0.115600914,1
ABL1,1.83855e-05,8.0,1.83855e-05,-0.092010014,-1.1721672,1
ABLIM1,4.8114448e-08,1.0,4.8114448e-08,-0.10340885,0.059480112,1
ABR,2.107006e-09,3.0,2.107006e-09,-0.103437446,-0.29493573,1
ABRACL,0.0,0.0,0.0,-0.10343876,0.23665415,1
ABT1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ABTB1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ABTB2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACAA1,0.00075441634,4.0,0.00075441634,0.36551923,-0.112918735,1
ACACA,0.0002536691,4.0,0.0002536691,0.05424626,-0.35134926,1
ACACB,3.5324265e-06,3.0,3.5324265e-06,-0.101242945,-0.29325476,1
ACAD10,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACAD11,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACAD9,3.2330092e-06,1.0,3.2330092e-06,-0.10142906,0.060996603,1
ACADM,8.2025656e-07,3.0,8.2025656e-07,-0.10292887,-0.29454616,1
ACADS,3.0109072e-06,1.0,3.0109072e-06,-0.10156713,0.060890853,1
ACADVL,1.02134045e-05,2.0,1.02134045e-05,-0.097089924,-0.11287665,1
ACAP2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACAT2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACBD3,2.0672516e-08,1.0,2.0672516e-08,-0.1034259,0.05946705,1
ACBD4,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACBD5,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACBD6,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACCS,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACD,6.932143e-05,2.0,6.932143e-05,-0.06034738,-0.08473239,1
ACIN1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACKR2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACKR3,2.3965713e-08,1.0,2.3965713e-08,-0.103423856,0.05946862,1
ACLY,0.0012046957,2.0,0.0012046957,0.6454205,0.45587546,1
ACOT11,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACOT13,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACOT2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACOT4,5.5687156e-06,1.0,5.5687156e-06,-0.09997715,0.062108748,1
ACOT7,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACOT8,3.2398017e-08,4.0,3.2398017e-08,-0.10341862,-0.4721183,1
ACOT9,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACOX1,5.1809093e-06,4.0,5.1809093e-06,-0.100218214,-0.46966678,1
ACOX3,3.4364493e-08,1.0,3.4364493e-08,-0.10341739,0.05947357,1
ACP1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACRBP,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACSBG1,2.2030765e-05,1.0,2.2030765e-05,-0.089744054,0.069947146,1
ACSF3,1.7282211e-05,1.0,1.7282211e-05,-0.09269585,0.067686126,1
ACSL3,1.12003045e-05,1.0,1.12003045e-05,-0.09647646,0.06479023,1
ACSL6,2.0229863e-05,1.0,2.0229863e-05,-0.090863526,0.06908964,1
ACSM5,5.2750665e-11,1.0,5.2750665e-11,-0.10343872,0.05945723,1
ACSS2,3.1344683e-07,2.0,3.1344683e-07,-0.10324391,-0.117590524,1
ACTA2,2.2097714e-07,2.0,2.2097714e-07,-0.1033014,-0.11763455,1
ACTL6A,5.0172125e-06,4.0,5.0172125e-06,-0.100319974,-0.46974477,1
ACTN1,5.5381648e-08,4.0,5.5381648e-08,-0.10340433,-0.4721073,1
ACTR10,3.4287412e-05,4.0,3.4287412e-05,-0.08212512,-0.45580772,1
ACTR1A,0.00035596182,8.0,0.00035596182,0.11783315,-1.0114305,1
ACTR2,0.0010779393,4.0,0.0010779393,0.5666266,0.041126546,1
ACTR3,3.819119e-07,3.0,3.819119e-07,-0.10320135,-0.29475486,1
ACTR3B,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACTR5,2.9891542e-05,1.0,2.9891542e-05,-0.084857665,0.07369004,1
ACTR6,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACTR8,0.00021976688,1.0,0.00021976688,0.033172067,0.16409908,1
ACTRT1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACVR1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ACVR1B,5.4748656e-10,1.0,5.4748656e-10,-0.103438415,0.05945747,1
ACVR2A,3.984194e-07,2.0,3.984194e-07,-0.10319109,-0.11755006,1
ACVRL1,2.1285378e-07,1.0,2.1285378e-07,-0.10330644,0.059558555,1
ACYP1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADAL,2.2475265e-06,2.0,2.2475265e-06,-0.102041654,-0.1166696,1
ADAM10,0.00044864084,12.0,0.00044864084,0.175444,-1.6760892,1
ADAM15,1.4767242e-10,1.0,1.4767242e-10,-0.10343867,0.05945728,1
ADAM19,8.007486e-10,1.0,8.007486e-10,-0.10343826,0.05945759,1
ADAMTSL5,1.3782959e-06,2.0,1.3782959e-06,-0.10258198,-0.11708349,1
ADAP2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADARB1,1.1706856e-05,2.0,1.1706856e-05,-0.096161574,-0.11216555,1
ADAT1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADAT3,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADCK1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADCK2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADCY10,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADCY7,0.00026292642,6.0,0.00026292642,0.060000766,-0.70133525,1
ADCY9,2.1574486e-05,6.0,2.1574486e-05,-0.09002769,-0.8162549,1
ADD1,0.00020271484,3.0,0.00020271484,0.02257223,-0.19841416,1
ADD3,1.6303918e-08,1.0,1.6303918e-08,-0.103428625,0.059464965,1
ADGRB1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADGRE1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADGRE5,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADGRG1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADGRG5,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADHFE1,3.2078222e-07,1.0,3.2078222e-07,-0.10323935,0.059609946,1
ADI1,1.0183224e-10,1.0,1.0183224e-10,-0.10343869,0.059457257,1
ADIPOR1,7.848877e-06,1.0,7.848877e-06,-0.09855976,0.06319445,1
ADIPOR2,2.3690147e-05,1.0,2.3690147e-05,-0.088712566,0.07073726,1
ADK,9.1000624e-10,1.0,9.1000624e-10,-0.10343818,0.059457645,1
ADM5,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADNP2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADO,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADORA2A,0.00010215683,3.0,0.00010215683,-0.039936334,-0.24629481,1
ADP signalling through P2Y purinoceptor 1,1.5682968e-05,2.0,1.5682968e-05,-0.07462055,-0.18941149,2
ADP signalling through P2Y purinoceptor 12,3.7458492e-05,2.0,3.7458492e-05,-0.0708463,-0.14073312,2
ADPGK,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADPRH,0.0,0.0,0.0,-0.10343876,0.23665415,1
ADPRHL2,2.198811e-06,1.0,2.198811e-06,-0.10207194,0.060504165,1
ADPRM,2.9606197e-06,1.0,2.9606197e-06,-0.10159838,0.060866904,1
ADRA2B,1.3091612e-07,3.0,1.3091612e-07,-0.10335738,-0.29487437,1
ADRM1,0.0035149069,2.0,0.0035149069,2.081487,1.5558813,1
ADSL,3.5620047e-08,1.0,3.5620047e-08,-0.103416614,0.05947417,1
ADSS,3.6689096e-07,1.0,3.6689096e-07,-0.10321069,0.059631903,1
ADSSL1,4.2697654e-09,1.0,4.2697654e-09,-0.103436105,0.059459236,1
AEBP2,3.2271365e-07,2.0,3.2271365e-07,-0.10323815,-0.117586106,1
AEN,0.0,0.0,0.0,-0.10343876,0.23665415,1
AFAP1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AFAP1L2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AFF1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AFF3,0.0,0.0,0.0,-0.10343876,0.23665415,1
AFF4,0.00012304819,2.0,0.00012304819,-0.026949914,-0.059150428,1
AFMID,1.0980629e-06,1.0,1.0980629e-06,-0.10275618,0.059980046,1
AFTPH,0.0,0.0,0.0,-0.10343876,0.23665415,1
AGA,0.00037490716,1.0,0.00037490716,0.1296099,0.23796906,1
AGAP1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AGAP4,0.0,0.0,0.0,-0.10343876,0.23665415,1
AGAP6,0.0,0.0,0.0,-0.10343876,0.23665415,1
AGBL5,2.2118638e-05,1.0,2.2118638e-05,-0.08968943,0.06998899,1
AGFG1,2.3768798e-09,1.0,2.3768798e-09,-0.10343728,0.059458334,1
AGK,2.8251586e-06,1.0,2.8251586e-06,-0.10168259,0.060802404,1
AGL,4.459716e-06,2.0,4.459716e-06,-0.10066652,-0.11561628,1
AGO2,0.00053391996,11.0,0.00053391996,0.22845495,-1.4582866,1
AGO3,7.20706e-05,13.0,7.20706e-05,-0.058638446,-2.03259,1
AGO4,0.00013701974,13.0,0.00013701974,-0.018264959,-2.0016644,1
AGPAT2,0.00019260703,2.0,0.00019260703,0.016289039,-0.026030026,1
AGPAT3,1.7956114e-06,2.0,1.7956114e-06,-0.10232258,-0.11688479,1
AGPAT4,3.819423e-05,1.0,3.819423e-05,-0.079696566,0.077643365,1
AGPAT5,4.2965635e-07,1.0,4.2965635e-07,-0.10317167,0.059661787,1
AGPS,6.4877867e-07,2.0,6.4877867e-07,-0.10303546,-0.11743085,1
AGTPBP1,3.5314162e-05,1.0,3.5314162e-05,-0.08148687,0.076272026,1
AGTRAP,7.7115794e-07,1.0,7.7115794e-07,-0.10295939,0.059824396,1
AHCTF1,0.0011601131,4.0,0.0011601131,0.6177073,0.08025359,1
AHCY,4.563982e-07,2.0,4.563982e-07,-0.103155054,-0.117522456,1
AHCYL2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AHDC1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AHI1,1.7719805e-07,1.0,1.7719805e-07,-0.10332861,0.059541583,1
AHR,3.0059766e-06,1.0,3.0059766e-06,-0.10157019,0.060888503,1
AHSA1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AICDA,0.0,0.0,0.0,-0.10343876,0.23665415,1
AIF1L,0.0,0.0,0.0,-0.10343876,0.23665415,1
AIMP2,1.8506893e-05,2.0,1.8506893e-05,-0.091934554,-0.10892771,1
AIP,1.8212133e-05,2.0,1.8212133e-05,-0.09211779,-0.109068066,1
AJAP1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AJUBA,2.476229e-07,3.0,2.476229e-07,-0.10328482,-0.29481882,1
AK2,4.4815356e-09,1.0,4.4815356e-09,-0.10343597,0.059459344,1
AK3,0.0,0.0,0.0,-0.10343876,0.23665415,1
AK4,4.054556e-08,1.0,4.054556e-08,-0.10341355,0.059476513,1
AKAP10,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKAP11,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKAP8,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKAP8L,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKIP1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKIRIN1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKIRIN2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AKR1B1,2.1474362e-07,2.0,2.1474362e-07,-0.103305265,-0.11763752,1
AKR1C4,1.8428962e-07,2.0,1.8428962e-07,-0.1033242,-0.11765202,1
AKR1D1,1.841988e-10,1.0,1.841988e-10,-0.10343864,0.0594573,1
AKR7A3,7.359022e-08,1.0,7.359022e-08,-0.10339301,0.05949225,1
AKT phosphorylates targets in the cytosol,9.9439255e-08,2.0,9.9439255e-08,-0.07732158,-0.1462655,2
AKT phosphorylates targets in the nucleus,3.4642386e-07,2.0,3.4642386e-07,-0.07727877,0.08103949,2
AKT-mediated inactivation of FOXO1A,3.704602e-06,2.0,3.704602e-06,-0.076696716,0.11285327,2
AKT1,0.0006128373,25.0,0.0006128373,0.27751133,-3.9014676,1
AKT1S1,4.7090265e-09,2.0,4.7090265e-09,-0.10343582,-0.11773753,1
AKT3,8.9385765e-05,15.0,8.9385765e-05,-0.047875047,-2.378739,1
AKTIP,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALAD,2.755452e-05,2.0,2.755452e-05,-0.0863104,-0.10461969,1
ALAS1,1.518083e-05,3.0,1.518083e-05,-0.09400209,-0.28770837,1
ALB,0.00091643387,9.0,0.00091643387,0.4662321,-0.9217589,1
ALDH16A1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALDH1A1,2.6254465e-05,3.0,2.6254465e-05,-0.087118536,-0.2824357,1
ALDH1A2,1.6748188e-06,1.0,1.6748188e-06,-0.10239766,0.06025467,1
ALDH1B1,2.6123132e-07,1.0,2.6123132e-07,-0.103276365,0.059581593,1
ALDH2,4.2783466e-07,2.0,4.2783466e-07,-0.1031728,-0.11753605,1
ALDH3A2,1.0053108e-06,2.0,1.0053108e-06,-0.10281384,-0.11726109,1
ALDH5A1,2.465027e-11,1.0,2.465027e-11,-0.103438735,0.05945722,1
ALDH8A1,6.649492e-07,1.0,6.649492e-07,-0.103025414,0.05977382,1
ALDH9A1,1.1699224e-06,1.0,1.1699224e-06,-0.10271151,0.06001426,1
ALDOC,1.5646943e-05,2.0,1.5646943e-05,-0.093712345,-0.11028947,1
ALG1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG10B,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG11,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG12,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG5,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG8,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALG9,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALK,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALKBH1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALKBH2,1.8479785e-08,1.0,1.8479785e-08,-0.10342727,0.059466008,1
ALKBH2 mediated reversal of alkylation damage,1.8479781e-08,2.0,1.8479781e-08,-0.07733561,0.11239938,2
ALKBH3 mediated reversal of alkylation damage,1.35774725e-08,2.0,1.35774725e-08,-0.07733646,0.11239878,2
ALKBH4,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALKBH5,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALKBH6,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALKBH7,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALKBH8,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALOX12,3.6306163e-09,5.0,3.6306163e-09,-0.1034365,-0.64932895,1
ALOX5,1.5112979e-05,13.0,1.5112979e-05,-0.09404427,-2.0597103,1
ALPI,9.371621e-06,1.0,9.371621e-06,-0.09761319,0.0639195,1
ALPK3,0.0,0.0,0.0,-0.10343876,0.23665415,1
ALYREF,2.675582e-05,7.0,2.675582e-05,-0.086806886,-0.9909848,1
AMBRA1,5.724928e-07,1.0,5.724928e-07,-0.10308289,0.059729792,1
AMDHD1,1.194733e-06,1.0,1.194733e-06,-0.10269609,0.06002608,1
AMDHD2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AMER1,7.5447733e-06,11.0,7.5447733e-06,-0.098748796,-1.7089199,1
AMER1 mutants destabilize the destruction complex,0.0005623289,3.0,0.0005623289,0.0201272,-0.36544588,3
AMFR,1.258217e-07,1.0,1.258217e-07,-0.10336055,0.059517115,1
AMIGO1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AMMECR1L,0.0,0.0,0.0,-0.10343876,0.23665415,1
AMPK inhibits chREBP transcriptional activation activity,1.8472005e-05,2.0,1.8472005e-05,-0.101633765,0.11467167,2
AMY1A,1.6496605e-09,1.0,1.6496605e-09,-0.10343773,0.059457988,1
AMY2A,2.7169933e-11,1.0,2.7169933e-11,-0.103438735,0.05945722,1
AMY2B,7.2238917e-09,1.0,7.2238917e-09,-0.103434265,0.059460644,1
AMZ2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANAPC10,7.1573166e-05,9.0,7.1573166e-05,-0.05894766,-1.3240389,1
ANAPC11,4.514937e-05,9.0,4.514937e-05,-0.07537314,-1.3366206,1
ANAPC13,0.0015224231,1.0,0.0015224231,0.84292525,0.78435826,1
ANAPC15,0.0015021197,8.0,0.0015021197,0.8303044,-0.46568787,1
ANAPC16,7.505129e-05,8.0,7.505129e-05,-0.0567856,-1.1451858,1
ANAPC2,0.00016516699,9.0,0.00016516699,-0.0007681533,-1.2794743,1
ANAPC4,0.0022182306,9.0,0.0022182306,1.2754511,-0.301909,1
ANAPC7,1.8998033e-05,9.0,1.8998033e-05,-0.09162925,-1.3490726,1
ANG,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANGEL1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANGEL2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANGPT1,5.7327343e-09,1.0,5.7327343e-09,-0.10343519,0.059459932,1
ANK1,1.2386928e-06,5.0,1.2386928e-06,-0.10266876,-0.6487409,1
ANKAR,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKFY1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKH,5.1238266e-07,1.0,5.1238266e-07,-0.103120245,0.059701182,1
ANKHD1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKIB1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKLE2,1.8054876e-09,1.0,1.8054876e-09,-0.10343763,0.05945807,1
ANKMY1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRA2,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD1,4.6499144e-06,1.0,4.6499144e-06,-0.10054829,0.06167126,1
ANKRD10,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD13A,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD13C,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD13D,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD16,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD23,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD27,3.175984e-08,1.0,3.175984e-08,-0.103419006,0.05947233,1
ANKRD28,3.4866973e-06,1.0,3.4866973e-06,-0.10127136,0.061117392,1
ANKRD34A,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD34C,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD36B,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD39,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD40,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD46,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD49,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD50,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD54,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD6,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKRD9,4.4742393e-07,1.0,4.4742393e-07,-0.10316063,0.059670247,1
ANKS1A,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKS1B,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKS3,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKS6,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANKZF1,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANO10,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANO6,7.399503e-05,1.0,7.399503e-05,-0.057442192,0.0946899,1
ANO8,1.1901526e-05,2.0,1.1901526e-05,-0.09604056,-0.112072855,1
ANP32A,2.6918207e-07,1.0,2.6918207e-07,-0.103271425,0.059585378,1
ANP32E,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANTXR2,4.2063616e-06,1.0,4.2063616e-06,-0.100824006,0.061460063,1
ANXA1,1.17535565e-05,3.0,1.17535565e-05,-0.09613255,-0.2893403,1
ANXA11,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANXA2,0.00021051409,3.0,0.00021051409,0.027420374,-0.19470055,1
ANXA3,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANXA4,0.0,0.0,0.0,-0.10343876,0.23665415,1
ANXA5,6.0878193e-07,1.0,6.0878193e-07,-0.10306033,0.059747078,1
ANXA6,9.226881e-09,1.0,9.226881e-09,-0.10343302,0.0594616,1
ANXA7,0.0,0.0,0.0,-0.10343876,0.23665415,1
AOC2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AOC3,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP1AR,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP1B1,3.7313143e-08,4.0,3.7313143e-08,-0.10341556,-0.4721159,1
AP1G1,9.936849e-07,4.0,9.936849e-07,-0.10282106,-0.47166055,1
AP1G2,1.4256718e-09,1.0,1.4256718e-09,-0.10343787,0.05945789,1
AP1M1,6.3358304e-05,5.0,6.3358304e-05,-0.06405416,-0.6191626,1
AP1S2,9.20734e-06,4.0,9.20734e-06,-0.09771531,-0.4677496,1
AP2A1,0.0008120901,10.0,0.0008120901,0.40137023,-1.1486392,1
AP2A2,0.00023687641,11.0,0.00023687641,0.04380764,-1.5997238,1
AP2B1,5.9948115e-06,10.0,5.9948115e-06,-0.09971228,-1.5324609,1
AP2M1,8.399201e-05,11.0,8.399201e-05,-0.051227897,-1.6725196,1
AP3B1,5.192863e-06,2.0,5.192863e-06,-0.10021078,-0.11526719,1
AP3D1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP3M1,3.8808894e-06,1.0,3.8808894e-06,-0.10102633,0.06130509,1
AP3M2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP3S1,2.4209743e-07,1.0,2.4209743e-07,-0.10328826,0.059572484,1
AP3S2,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP4B1,2.136205e-07,2.0,2.136205e-07,-0.103305966,-0.11763805,1
AP4E1,1.21680435e-08,2.0,1.21680435e-08,-0.103431195,-0.11773397,1
AP5B1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP5M1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP5S1,0.0,0.0,0.0,-0.10343876,0.23665415,1
AP5Z1,0.0,0.0,0.0,-0.10343876,0.23665415,1
APAF1,2.5993972e-05,4.0,2.5993972e-05,-0.08728046,-0.45975667,1
APBA3,1.1233057e-06,1.0,1.1233057e-06,-0.10274049,0.05999207,1
APBB1,1.5788801e-07,1.0,1.5788801e-07,-0.10334061,0.059532385,1
APBB3,0.0,0.0,0.0,-0.10343876,0.23665415,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.065288365,0.399164,2
APC truncation mutants have impaired AXIN binding,9.248002e-06,10.0,9.248002e-06,-0.063410185,-0.008549679,2
APC/C-mediated degradation of cell cycle proteins,0.003592596,5.0,0.003592596,0.54535013,-1.0864844,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,0.004777847,42.0,0.004777847,0.9050473,-0.75690055,2
APEX1,4.193986e-06,4.0,4.193986e-06,-0.100831695,-0.47013673,1
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,2.9311319e-05,2.0,2.9311319e-05,-0.07225841,0.11600636,2
APEX2,0.0,0.0,0.0,-0.10343876,0.23665415,1
