,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ABR,2.98454e-08,3.0,2.98454e-08,-0.080169044,-0.23489867,1
ABRACL,0.0,0.0,0.0,-0.08025844,0.21602549,1
ABT1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ABTB1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ABTB2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACAA1,2.3163666e-05,4.0,2.3163666e-05,-0.010878871,-0.33432814,1
ACACA,1.1087312e-06,4.0,1.1087312e-06,-0.07693758,-0.38285476,1
ACACB,7.220179e-07,3.0,7.220179e-07,-0.07809585,-0.2333757,1
ACAD10,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACAD11,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACAD9,4.4293524e-06,1.0,4.4293524e-06,-0.066991694,0.07544129,1
ACADM,1.5145376e-05,3.0,1.5145376e-05,-0.034895167,-0.20164055,1
ACADS,4.6418827e-06,1.0,4.6418827e-06,-0.066355124,0.075908914,1
ACADVL,7.760329e-06,2.0,7.760329e-06,-0.057014782,-0.06755963,1
ACAP2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACAT2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACBD3,3.82908e-08,1.0,3.82908e-08,-0.08014375,0.06577981,1
ACBD4,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACBD5,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACBD6,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACCS,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACD,1.7353749e-06,2.0,1.7353749e-06,-0.075060666,-0.080816105,1
ACIN1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACKR2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACKR3,3.573142e-08,1.0,3.573142e-08,-0.08015142,0.06577418,1
ACLY,2.330406e-06,2.0,2.330406e-06,-0.073278435,-0.07950688,1
ACOT11,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACOT13,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACOT2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACOT4,7.7494775e-09,1.0,7.7494775e-09,-0.08023523,0.065712616,1
ACOT7,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACOT8,2.9786204e-05,4.0,2.9786204e-05,0.008956887,-0.31975684,1
ACOT9,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACOX1,5.2022206e-05,4.0,5.2022206e-05,0.075557925,-0.2708318,1
ACOX3,2.256743e-05,1.0,2.256743e-05,-0.012664709,0.11534982,1
ACP1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACRBP,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACSBG1,3.8586512e-07,1.0,3.8586512e-07,-0.079102695,0.06654457,1
ACSF3,7.250519e-06,1.0,7.250519e-06,-0.05854176,0.0816486,1
ACSL3,3.912593e-06,1.0,3.912593e-06,-0.06853948,0.07430429,1
ACSL6,3.5114788e-08,1.0,3.5114788e-08,-0.080153264,0.065772824,1
ACSM5,2.4127428e-07,1.0,2.4127428e-07,-0.079535775,0.06622643,1
ACSS2,2.2338966e-06,2.0,2.2338966e-06,-0.073567495,-0.07971923,1
ACTA2,2.7447223e-07,2.0,2.7447223e-07,-0.07943634,-0.08403048,1
ACTL6A,0.00023132979,4.0,0.00023132979,0.6126181,0.12369186,1
ACTN1,2.4617927e-06,4.0,2.4617927e-06,-0.0728849,-0.3798777,1
ACTR10,1.4236796e-05,4.0,1.4236796e-05,-0.037616536,-0.3539696,1
ACTR1A,2.053291e-05,8.0,2.053291e-05,-0.018758481,-0.9414362,1
ACTR2,3.302683e-08,4.0,3.302683e-08,-0.080159515,-0.3852216,1
ACTR3,8.595102e-07,3.0,8.595102e-07,-0.077684045,-0.23307319,1
ACTR3B,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACTR5,5.5699917e-07,1.0,5.5699917e-07,-0.07859012,0.06692111,1
ACTR6,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACTR8,5.09258e-06,1.0,5.09258e-06,-0.06500519,0.07690057,1
ACTRT1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACVR1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ACVR1B,1.2030372e-05,1.0,1.2030372e-05,-0.044225194,0.09216553,1
ACVR2A,5.8969026e-06,2.0,5.8969026e-06,-0.0625961,-0.071659654,1
ACVRL1,1.3255002e-08,1.0,1.3255002e-08,-0.08021874,0.06572472,1
ACYP1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADAL,4.2733125e-05,2.0,4.2733125e-05,0.047735367,0.00938968,1
ADAM10,2.6369235e-06,12.0,2.6369235e-06,-0.07236035,-1.5821319,1
ADAM15,2.3143043e-08,1.0,2.3143043e-08,-0.080189124,0.065746486,1
ADAM19,2.1462658e-07,1.0,2.1462658e-07,-0.07961559,0.066167794,1
ADAMTSL5,1.6824739e-08,2.0,1.6824739e-08,-0.08020805,-0.08459737,1
ADAP2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADARB1,1.124068e-06,2.0,1.124068e-06,-0.07689164,-0.08216114,1
ADAT1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADAT3,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADCK1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADCK2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADCY10,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADCY7,3.1905234e-05,6.0,3.1905234e-05,0.015303782,-0.61575425,1
ADCY9,3.1237312e-07,6.0,3.1237312e-07,-0.07932282,-0.6852668,1
ADD1,9.1726346e-05,3.0,9.1726346e-05,0.19447935,-0.033142354,1
ADD3,1.8454993e-07,1.0,1.8454993e-07,-0.07970568,0.06610162,1
ADGRB1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADGRE1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADGRE5,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADGRG1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADGRG5,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADHFE1,3.2427556e-09,1.0,3.2427556e-09,-0.08024873,0.0657027,1
ADI1,3.7954278e-06,1.0,3.7954278e-06,-0.068890415,0.0740465,1
ADIPOR1,1.3044397e-08,1.0,1.3044397e-08,-0.08021937,0.06572426,1
ADIPOR2,1.3905274e-07,1.0,1.3905274e-07,-0.07984195,0.06600151,1
ADK,1.6560609e-05,1.0,1.6560609e-05,-0.030656278,0.10213324,1
ADM5,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADNP2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADO,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADORA2A,2.9756015e-07,3.0,2.9756015e-07,-0.07936719,-0.23430963,1
ADP signalling through P2Y purinoceptor 1,2.0767116e-06,2.0,2.0767116e-06,-0.08127678,-0.18740152,2
ADP signalling through P2Y purinoceptor 12,1.0764651e-07,2.0,1.0764651e-07,-0.083205484,-0.14501071,2
ADPGK,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADPRH,0.0,0.0,0.0,-0.08025844,0.21602549,1
ADPRHL2,0.0005817446,1.0,0.0005817446,1.6621768,1.3456861,1
ADPRM,1.6588485e-06,1.0,1.6588485e-06,-0.07528987,0.06934547,1
ADRA2B,2.6334122e-08,3.0,2.6334122e-08,-0.080179565,-0.23490639,1
ADRM1,6.807037e-05,2.0,6.807037e-05,0.123625204,0.06513824,1
ADSL,1.1683153e-06,1.0,1.1683153e-06,-0.076759115,0.06826616,1
ADSS,1.5541469e-06,1.0,1.5541469e-06,-0.07560348,0.069115095,1
ADSSL1,1.4530877e-07,1.0,1.4530877e-07,-0.07982321,0.06601527,1
AEBP2,4.3986463e-05,2.0,4.3986463e-05,0.051489353,0.012147351,1
AEN,0.0,0.0,0.0,-0.08025844,0.21602549,1
AFAP1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AFAP1L2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AFF1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AFF3,0.0,0.0,0.0,-0.08025844,0.21602549,1
AFF4,0.00028559033,2.0,0.00028559033,0.77513874,0.54373914,1
AFMID,3.7041864e-06,1.0,3.7041864e-06,-0.0691637,0.073845744,1
AFTPH,0.0,0.0,0.0,-0.08025844,0.21602549,1
AGA,1.491802e-08,1.0,1.491802e-08,-0.080213755,0.06572838,1
AGAP1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AGAP4,0.0,0.0,0.0,-0.08025844,0.21602549,1
AGAP6,0.0,0.0,0.0,-0.08025844,0.21602549,1
AGBL5,2.5892517e-09,1.0,2.5892517e-09,-0.08025069,0.06570125,1
AGFG1,1.1334623e-09,1.0,1.1334623e-09,-0.08025505,0.06569805,1
AGK,1.6908431e-09,1.0,1.6908431e-09,-0.08025337,0.06569929,1
AGL,1.7351997e-05,2.0,1.7351997e-05,-0.028285922,-0.046455454,1
AGO2,2.6980399e-05,11.0,2.6980399e-05,0.0005529669,-1.3782399,1
AGO3,9.0573114e-05,13.0,9.0573114e-05,0.1910252,-1.5389792,1
AGO4,0.00034434922,13.0,0.00034434922,0.9511327,-0.9806053,1
AGPAT2,1.0806953e-05,2.0,1.0806953e-05,-0.047889568,-0.060856264,1
AGPAT3,1.2946032e-05,2.0,1.2946032e-05,-0.04148262,-0.05614973,1
AGPAT4,1.3422426e-05,1.0,1.3422426e-05,-0.04005573,0.09522842,1
AGPAT5,4.2243553e-07,1.0,4.2243553e-07,-0.078993164,0.06662503,1
AGPS,8.727005e-08,2.0,8.727005e-08,-0.07999705,-0.08444237,1
AGTPBP1,3.0866784e-10,1.0,3.0866784e-10,-0.08025751,0.06569624,1
AGTRAP,1.8487116e-08,1.0,1.8487116e-08,-0.08020307,0.065736234,1
AHCTF1,8.775452e-09,4.0,8.775452e-09,-0.08023216,-0.38527498,1
AHCY,1.2353403e-06,2.0,1.2353403e-06,-0.07655836,-0.08191632,1
AHCYL2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AHDC1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AHI1,4.3955682e-05,1.0,4.3955682e-05,0.05139716,0.16240957,1
AHR,9.1525235e-06,1.0,9.1525235e-06,-0.052844897,0.08583351,1
AHSA1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AICDA,0.0,0.0,0.0,-0.08025844,0.21602549,1
AIF1L,0.0,0.0,0.0,-0.08025844,0.21602549,1
AIMP2,1.5019259e-06,2.0,1.5019259e-06,-0.07575989,-0.081329755,1
AIP,5.12908e-06,2.0,5.12908e-06,-0.06489587,-0.073349066,1
AJAP1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AJUBA,1.621956e-06,3.0,1.621956e-06,-0.075400375,-0.23139562,1
AK2,1.6329305e-06,1.0,1.6329305e-06,-0.0753675,0.06928843,1
AK3,0.0,0.0,0.0,-0.08025844,0.21602549,1
AK4,3.410443e-08,1.0,3.410443e-08,-0.08015629,0.065770596,1
AKAP10,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKAP11,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKAP8,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKAP8L,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKIP1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKIRIN1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKIRIN2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AKR1B1,3.859645e-06,2.0,3.859645e-06,-0.06869807,-0.076142155,1
AKR1C4,1.1392551e-05,2.0,1.1392551e-05,-0.04613559,-0.059567794,1
AKR1D1,2.0380105e-05,1.0,2.0380105e-05,-0.019216165,0.110537134,1
AKR7A3,2.4179733e-06,1.0,2.4179733e-06,-0.07301615,0.07101574,1
AKT phosphorylates targets in the cytosol,1.0477238e-07,2.0,1.0477238e-07,-0.0832083,-0.14501306,2
AKT phosphorylates targets in the nucleus,6.539612e-08,2.0,6.539612e-08,-0.08324687,0.074922904,2
AKT-mediated inactivation of FOXO1A,1.0870657e-08,2.0,1.0870657e-08,-0.08330028,0.10720189,2
AKT1,6.653555e-06,25.0,6.653555e-06,-0.060329784,-3.5275836,1
AKT1S1,1.37189e-08,2.0,1.37189e-08,-0.08021735,-0.0846042,1
AKT3,6.2024964e-07,15.0,6.2024964e-07,-0.07840067,-2.037559,1
AKTIP,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALAD,1.0219356e-06,2.0,1.0219356e-06,-0.07719755,-0.08238587,1
ALAS1,2.7500166e-08,3.0,2.7500166e-08,-0.08017607,-0.23490383,1
ALB,0.00036699374,9.0,0.00036699374,1.0189574,-0.32946157,1
ALDH16A1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALDH1A1,3.479214e-05,3.0,3.479214e-05,0.023950616,-0.15841252,1
ALDH1A2,3.268449e-11,1.0,3.268449e-11,-0.08025834,0.065695636,1
ALDH1B1,3.4394199e-09,1.0,3.4394199e-09,-0.08024814,0.065703124,1
ALDH2,3.6292731e-06,2.0,3.6292731e-06,-0.06938808,-0.07664904,1
ALDH3A2,1.7760685e-05,2.0,1.7760685e-05,-0.027061822,-0.04555623,1
ALDH5A1,2.8460047e-08,1.0,2.8460047e-08,-0.080173194,0.065758176,1
ALDH8A1,1.2104731e-10,1.0,1.2104731e-10,-0.08025807,0.06569583,1
ALDH9A1,4.195424e-06,1.0,4.195424e-06,-0.06769235,0.07492659,1
ALDOC,4.244965e-05,2.0,4.244965e-05,0.046886306,0.008765959,1
ALG1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG10B,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG11,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG12,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG5,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG8,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALG9,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALK,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALKBH1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALKBH2,1.3298079e-08,1.0,1.3298079e-08,-0.080218606,0.06572482,1
ALKBH2 mediated reversal of alkylation damage,1.329807e-08,2.0,1.329807e-08,-0.08329789,0.10720359,2
ALKBH3 mediated reversal of alkylation damage,2.200165e-05,2.0,2.200165e-05,-0.06176025,0.12246088,2
ALKBH4,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALKBH5,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALKBH6,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALKBH7,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALKBH8,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALOX12,2.0486832e-06,5.0,2.0486832e-06,-0.07412224,-0.5311166,1
ALOX5,0.00043617826,13.0,0.00043617826,1.226178,-0.7785573,1
ALPI,1.029343e-06,1.0,1.029343e-06,-0.077175364,0.06796039,1
ALPK3,0.0,0.0,0.0,-0.08025844,0.21602549,1
ALYREF,2.9353723e-05,7.0,2.9353723e-05,0.0076615238,-0.77169824,1
AMBRA1,5.737651e-07,1.0,5.737651e-07,-0.0785399,0.066957995,1
AMDHD1,0.0008455309,1.0,0.0008455309,2.4522667,1.926085,1
AMDHD2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AMER1,8.167114e-06,11.0,8.167114e-06,-0.05579639,-1.4196341,1
AMER1 mutants destabilize the destruction complex,4.415144e-07,3.0,4.415144e-07,-0.08287846,-0.43892637,3
AMFR,4.061588e-11,1.0,4.061588e-11,-0.08025832,0.06569564,1
AMIGO1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AMMECR1L,0.0,0.0,0.0,-0.08025844,0.21602549,1
AMPK inhibits chREBP transcriptional activation activity,2.2705071e-06,2.0,2.2705071e-06,-0.11979378,0.10876981,2
AMY1A,5.0051256e-07,1.0,5.0051256e-07,-0.078759305,0.06679682,1
AMY2A,1.6862465e-09,1.0,1.6862465e-09,-0.080253385,0.065699264,1
AMY2B,4.7032867e-07,1.0,4.7032867e-07,-0.07884972,0.06673041,1
AMZ2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANAPC10,1.9202937e-05,9.0,1.9202937e-05,-0.022742005,-1.0946925,1
ANAPC11,2.0423554e-06,9.0,2.0423554e-06,-0.0741412,-1.1324502,1
ANAPC13,2.168666e-05,1.0,2.168666e-05,-0.015302786,0.11341189,1
ANAPC15,1.2539794e-05,8.0,1.2539794e-05,-0.04269938,-0.9590231,1
ANAPC16,3.468047e-05,8.0,3.468047e-05,0.023616139,-0.9103079,1
ANAPC2,1.801133e-05,9.0,1.801133e-05,-0.026311096,-1.0973144,1
ANAPC4,6.2689996e-06,9.0,6.2689996e-06,-0.0614816,-1.1231506,1
ANAPC7,0.00013060105,9.0,0.00013060105,0.31091645,-0.84958744,1
ANG,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANGEL1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANGEL2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANGPT1,1.0582646e-07,1.0,1.0582646e-07,-0.07994147,0.06592841,1
ANK1,3.460515e-05,5.0,3.460515e-05,0.023390539,-0.45948383,1
ANKAR,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKFY1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKH,6.189711e-08,1.0,6.189711e-08,-0.08007304,0.06583175,1
ANKHD1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKIB1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKLE2,4.8921427e-09,1.0,4.8921427e-09,-0.08024379,0.06570632,1
ANKMY1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRA2,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD1,1.3063473e-07,1.0,1.3063473e-07,-0.07986716,0.06598299,1
ANKRD10,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD13A,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD13C,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD13D,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD16,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD23,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD27,6.397588e-05,1.0,6.397588e-05,0.111361444,0.20645924,1
ANKRD28,2.8189568e-05,1.0,2.8189568e-05,0.004174659,0.12772,1
ANKRD34A,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD34C,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD36B,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD39,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD40,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD46,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD49,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD50,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD54,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD6,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKRD9,3.146877e-06,1.0,3.146877e-06,-0.070832945,0.07261951,1
ANKS1A,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKS1B,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKS3,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKS6,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANKZF1,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANO10,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANO6,2.8903662e-08,1.0,2.8903662e-08,-0.08017187,0.06575916,1
ANO8,1.8338302e-05,2.0,1.8338302e-05,-0.02533175,-0.044285323,1
ANP32A,1.0427069e-07,1.0,1.0427069e-07,-0.07994613,0.06592498,1
ANP32E,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANTXR2,5.8991206e-10,1.0,5.8991206e-10,-0.08025667,0.06569686,1
ANXA1,3.84947e-06,3.0,3.84947e-06,-0.06872855,-0.22649449,1
ANXA11,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANXA2,1.8710796e-05,3.0,1.8710796e-05,-0.02421606,-0.19379568,1
ANXA3,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANXA4,0.0,0.0,0.0,-0.08025844,0.21602549,1
ANXA5,1.2148596e-08,1.0,1.2148596e-08,-0.08022205,0.06572229,1
ANXA6,4.3346236e-07,1.0,4.3346236e-07,-0.07896014,0.066649295,1
ANXA7,0.0,0.0,0.0,-0.08025844,0.21602549,1
AOC2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AOC3,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP1AR,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP1B1,1.0875393e-06,4.0,1.0875393e-06,-0.07700105,-0.3829014,1
AP1G1,3.7430648e-06,4.0,3.7430648e-06,-0.06904725,-0.37705854,1
AP1G2,2.0343825e-06,1.0,2.0343825e-06,-0.074165076,0.070171736,1
AP1M1,3.689151e-08,5.0,3.689151e-08,-0.080147944,-0.5355431,1
AP1S2,4.154926e-06,4.0,4.154926e-06,-0.06781365,-0.37615237,1
AP2A1,1.8457881e-06,10.0,1.8457881e-06,-0.07472995,-1.2832128,1
AP2A2,3.6796466e-06,11.0,3.6796466e-06,-0.0692372,-1.4295076,1
AP2B1,4.57058e-06,10.0,4.57058e-06,-0.06656869,-1.2772174,1
AP2M1,1.4763491e-05,11.0,1.4763491e-05,-0.036038987,-1.4051203,1
AP3B1,7.081175e-08,2.0,7.081175e-08,-0.08004635,-0.08447859,1
AP3D1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP3M1,1.8790364e-05,1.0,1.8790364e-05,-0.023977738,0.10703928,1
AP3M2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP3S1,2.4349586e-07,1.0,2.4349586e-07,-0.07952912,0.06623132,1
AP3S2,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP4B1,9.4799105e-08,2.0,9.4799105e-08,-0.0799745,-0.08442581,1
AP4E1,4.0426744e-06,2.0,4.0426744e-06,-0.068149865,-0.07573944,1
AP5B1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP5M1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP5S1,0.0,0.0,0.0,-0.08025844,0.21602549,1
AP5Z1,0.0,0.0,0.0,-0.08025844,0.21602549,1
APAF1,3.6836103e-05,4.0,3.6836103e-05,0.03007267,-0.3042452,1
APBA3,5.0914724e-07,1.0,5.0914724e-07,-0.078733444,0.06681582,1
APBB1,0.00034211634,1.0,0.00034211634,0.94444484,0.81844115,1
APBB3,0.0,0.0,0.0,-0.08025844,0.21602549,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.07602167,0.3828249,2
APC truncation mutants have impaired AXIN binding,1.5379393e-06,10.0,1.5379393e-06,-0.07431029,-0.011865652,2
APC/C-mediated degradation of cell cycle proteins,1.4887041e-06,5.0,1.4887041e-06,-0.081852734,-1.5310539,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,1.768415e-07,42.0,1.768415e-07,-0.07582489,-1.4207689,2
APEX1,1.4377382e-05,4.0,1.4377382e-05,-0.037195455,-0.35366026,1
