,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ABCD3,8.0942195e-09,1.0,8.0942195e-09,-0.12850483,0.030821543,1
ABCE1,0.0,0.0,0.0,-0.128549,0.1877815,1
ABCF1,0.0,0.0,0.0,-0.128549,0.1877815,1
ABCF2,0.0,0.0,0.0,-0.128549,0.1877815,1
ABCF3,0.0,0.0,0.0,-0.128549,0.1877815,1
ABCG1,3.1194181e-06,2.0,3.1194181e-06,-0.11152856,-0.11291167,1
ABHD10,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD13,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD14A,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD14B,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD15,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD16A,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD17A,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD17B,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD17C,0.0,0.0,0.0,-0.128549,0.1877815,1
ABHD3,3.895012e-08,1.0,3.895012e-08,-0.12833647,0.030953057,1
ABHD4,1.1111101e-08,1.0,1.1111101e-08,-0.12848838,0.030834403,1
ABHD5,1.5008895e-05,1.0,1.5008895e-05,-0.04665617,0.09475875,1
ABHD6,2.282538e-09,1.0,2.282538e-09,-0.12853654,0.030796776,1
ABHD8,0.0,0.0,0.0,-0.128549,0.1877815,1
ABI1,8.999755e-05,2.0,8.999755e-05,0.36250338,0.25738487,1
ABI2,7.360851e-05,2.0,7.360851e-05,0.2730801,0.18753068,1
ABL1,0.00035510366,8.0,0.00035510366,1.8089981,0.44536752,1
ABLIM1,4.0124085e-08,1.0,4.0124085e-08,-0.12833007,0.030958058,1
ABR,7.2660015e-08,3.0,7.2660015e-08,-0.12815255,-0.2828922,1
ABRACL,0.0,0.0,0.0,-0.128549,0.1877815,1
ABT1,0.0,0.0,0.0,-0.128549,0.1877815,1
ABTB1,0.0,0.0,0.0,-0.128549,0.1877815,1
ABTB2,0.0,0.0,0.0,-0.128549,0.1877815,1
ACAA1,3.831506e-05,4.0,3.831506e-05,0.08050892,-0.2768879,1
ACACA,1.47872e-05,4.0,1.47872e-05,-0.047865804,-0.37716958,1
ACACB,7.93e-06,3.0,7.93e-06,-0.08528064,-0.24940223,1
ACAD10,0.0,0.0,0.0,-0.128549,0.1877815,1
ACAD11,0.0,0.0,0.0,-0.128549,0.1877815,1
ACAD9,1.7089638e-05,1.0,1.7089638e-05,-0.03530304,0.10362741,1
ACADM,5.1091018e-08,3.0,5.1091018e-08,-0.12827022,-0.2829841,1
ACADS,1.4673202e-08,1.0,1.4673202e-08,-0.12846893,0.03084959,1
ACADVL,4.940622e-09,2.0,4.940622e-09,-0.12852204,-0.12618636,1
ACAP2,0.0,0.0,0.0,-0.128549,0.1877815,1
ACAT2,0.0,0.0,0.0,-0.128549,0.1877815,1
ACBD3,9.3290895e-09,1.0,9.3290895e-09,-0.12849809,0.030826814,1
ACBD4,0.0,0.0,0.0,-0.128549,0.1877815,1
ACBD5,0.0,0.0,0.0,-0.128549,0.1877815,1
ACBD6,0.0,0.0,0.0,-0.128549,0.1877815,1
ACCS,0.0,0.0,0.0,-0.128549,0.1877815,1
ACD,5.1224433e-06,2.0,5.1224433e-06,-0.10059948,-0.10437427,1
ACIN1,0.0,0.0,0.0,-0.128549,0.1877815,1
ACKR2,0.0,0.0,0.0,-0.128549,0.1877815,1
ACKR3,4.1367975e-06,1.0,4.1367975e-06,-0.10597745,0.048419118,1
ACLY,1.774373e-05,2.0,1.774373e-05,-0.031734128,-0.050579153,1
ACOT11,0.0,0.0,0.0,-0.128549,0.1877815,1
ACOT13,0.0,0.0,0.0,-0.128549,0.1877815,1
ACOT2,0.0,0.0,0.0,-0.128549,0.1877815,1
ACOT4,4.8072974e-07,1.0,4.8072974e-07,-0.125926,0.03283604,1
ACOT7,0.0,0.0,0.0,-0.128549,0.1877815,1
ACOT8,8.414661e-07,4.0,8.414661e-07,-0.123957716,-0.4366098,1
ACOT9,0.0,0.0,0.0,-0.128549,0.1877815,1
ACOX1,1.2616407e-06,4.0,1.2616407e-06,-0.12166513,-0.43481892,1
ACOX3,2.0747412e-07,1.0,2.0747412e-07,-0.12741695,0.031671353,1
ACP1,0.0,0.0,0.0,-0.128549,0.1877815,1
ACRBP,0.0,0.0,0.0,-0.128549,0.1877815,1
ACSBG1,9.594379e-07,1.0,9.594379e-07,-0.12331402,0.034876417,1
ACSF3,7.492747e-07,1.0,7.492747e-07,-0.12446074,0.03398064,1
ACSL3,4.4801595e-06,1.0,4.4801595e-06,-0.10410396,0.049882613,1
ACSL6,4.3043656e-06,1.0,4.3043656e-06,-0.10506315,0.049133338,1
ACSM5,1.3401209e-06,1.0,1.3401209e-06,-0.12123691,0.036498982,1
ACSS2,0.00023056619,2.0,0.00023056619,1.1294861,0.85652393,1
ACTA2,8.647938e-05,2.0,8.647938e-05,0.3433072,0.24238953,1
ACTL6A,7.200123e-05,4.0,7.200123e-05,0.2643103,-0.13330887,1
ACTN1,2.780962e-05,4.0,2.780962e-05,0.02318824,-0.32166472,1
ACTR10,6.0373426e-05,4.0,6.0373426e-05,0.20086569,-0.18286952,1
ACTR1A,0.00020894237,8.0,0.00020894237,1.0115002,-0.1776089,1
ACTR2,0.0004683683,4.0,0.0004683683,2.4270024,1.5561076,1
ACTR3,3.2371787e-05,3.0,3.2371787e-05,0.04808073,-0.14522514,1
ACTR3B,0.0,0.0,0.0,-0.128549,0.1877815,1
ACTR5,1.7405832e-06,1.0,1.7405832e-06,-0.11905187,0.03820585,1
ACTR6,0.0,0.0,0.0,-0.128549,0.1877815,1
ACTR8,1.4132991e-06,1.0,1.4132991e-06,-0.12083764,0.036810886,1
ACTRT1,0.0,0.0,0.0,-0.128549,0.1877815,1
ACVR1,0.0,0.0,0.0,-0.128549,0.1877815,1
ACVR1B,2.0698632e-09,1.0,2.0698632e-09,-0.1285377,0.03079587,1
ACVR2A,4.5513254e-08,2.0,4.5513254e-08,-0.12830067,-0.12601343,1
ACVRL1,3.5077605e-09,1.0,3.5077605e-09,-0.12852986,0.03080199,1
ACYP1,0.0,0.0,0.0,-0.128549,0.1877815,1
ADAL,0.00042864782,2.0,0.00042864782,2.210276,1.700798,1
ADAM10,1.8506798e-06,12.0,1.8506798e-06,-0.118451156,-1.688264,1
ADAM15,2.4424814e-08,1.0,2.4424814e-08,-0.12841572,0.030891147,1
ADAM19,2.4916052e-11,1.0,2.4916052e-11,-0.12854886,0.030787153,1
ADAMTSL5,3.5525782e-09,2.0,3.5525782e-09,-0.12852961,-0.12619227,1
ADAP2,0.0,0.0,0.0,-0.128549,0.1877815,1
ADARB1,5.9172063e-09,2.0,5.9172063e-09,-0.1285167,-0.12618221,1
ADAT1,0.0,0.0,0.0,-0.128549,0.1877815,1
ADAT3,0.0,0.0,0.0,-0.128549,0.1877815,1
ADCK1,0.0,0.0,0.0,-0.128549,0.1877815,1
ADCK2,0.0,0.0,0.0,-0.128549,0.1877815,1
ADCY10,0.0,0.0,0.0,-0.128549,0.1877815,1
ADCY7,2.81061e-06,6.0,2.81061e-06,-0.1132135,-0.7422057,1
ADCY9,0.0007330416,6.0,0.0007330416,3.8711357,2.3702235,1
ADD1,1.7676549e-06,3.0,1.7676549e-06,-0.11890416,-0.2756677,1
ADD3,2.2297231e-06,1.0,2.2297231e-06,-0.116382994,0.040290687,1
ADGRB1,0.0,0.0,0.0,-0.128549,0.1877815,1
ADGRE1,0.0,0.0,0.0,-0.128549,0.1877815,1
ADGRE5,0.0,0.0,0.0,-0.128549,0.1877815,1
ADGRG1,0.0,0.0,0.0,-0.128549,0.1877815,1
ADGRG5,0.0,0.0,0.0,-0.128549,0.1877815,1
ADHFE1,1.3699885e-07,1.0,1.3699885e-07,-0.1278015,0.031370968,1
ADI1,3.576135e-05,1.0,3.576135e-05,0.066575155,0.18321097,1
ADIPOR1,2.351069e-08,1.0,2.351069e-08,-0.12842071,0.030887254,1
ADIPOR2,9.362971e-09,1.0,9.362971e-09,-0.12849791,0.030826954,1
ADK,0.00029922818,1.0,0.00029922818,1.5041256,1.3061732,1
ADM5,0.0,0.0,0.0,-0.128549,0.1877815,1
ADNP2,0.0,0.0,0.0,-0.128549,0.1877815,1
ADO,0.0,0.0,0.0,-0.128549,0.1877815,1
ADORA2A,5.4797893e-05,3.0,5.4797893e-05,0.17044398,-0.04963941,1
ADP signalling through P2Y purinoceptor 1,0.00051169225,2.0,0.00051169225,1.3014299,0.8422924,2
ADP signalling through P2Y purinoceptor 12,3.572144e-05,2.0,3.572144e-05,-0.08994504,-0.16273633,2
ADPGK,0.0,0.0,0.0,-0.128549,0.1877815,1
ADPRH,0.0,0.0,0.0,-0.128549,0.1877815,1
ADPRHL2,9.474066e-07,1.0,9.474066e-07,-0.12337968,0.03482513,1
ADPRM,7.647182e-07,1.0,7.647182e-07,-0.124376476,0.03404647,1
ADRA2B,1.244766e-07,3.0,1.244766e-07,-0.12786981,-0.28267133,1
ADRM1,7.282431e-05,2.0,7.282431e-05,0.26880127,0.1841882,1
ADSL,1.42145264e-08,1.0,1.42145264e-08,-0.12847143,0.030847639,1
ADSS,1.4932571e-07,1.0,1.4932571e-07,-0.12773423,0.031423513,1
ADSSL1,1.2068833e-07,1.0,1.2068833e-07,-0.12789048,0.031301446,1
AEBP2,5.023178e-07,2.0,5.023178e-07,-0.12580821,-0.12406642,1
AEN,0.0,0.0,0.0,-0.128549,0.1877815,1
AFAP1,0.0,0.0,0.0,-0.128549,0.1877815,1
AFAP1L2,0.0,0.0,0.0,-0.128549,0.1877815,1
AFF1,0.0,0.0,0.0,-0.128549,0.1877815,1
AFF3,0.0,0.0,0.0,-0.128549,0.1877815,1
AFF4,5.020743e-07,2.0,5.020743e-07,-0.12580954,-0.124067456,1
AFMID,2.1939397e-06,1.0,2.1939397e-06,-0.116578236,0.040138174,1
AFTPH,0.0,0.0,0.0,-0.128549,0.1877815,1
AGA,1.358388e-05,1.0,1.358388e-05,-0.05443146,0.088684976,1
AGAP1,0.0,0.0,0.0,-0.128549,0.1877815,1
AGAP4,0.0,0.0,0.0,-0.128549,0.1877815,1
AGAP6,0.0,0.0,0.0,-0.128549,0.1877815,1
AGBL5,4.3565446e-08,1.0,4.3565446e-08,-0.12831129,0.030972729,1
AGFG1,6.136182e-07,1.0,6.136182e-07,-0.12520093,0.03340244,1
AGK,3.0509173e-06,1.0,3.0509173e-06,-0.11190231,0.04379083,1
AGL,3.1642835e-06,2.0,3.1642835e-06,-0.111283764,-0.112720445,1
AGO2,0.00021557155,11.0,0.00021557155,1.047671,-0.62033707,1
AGO3,8.934866e-06,13.0,8.934866e-06,-0.07979781,-1.8150637,1
AGO4,3.7278294e-06,13.0,3.7278294e-06,-0.10820889,-1.8372575,1
AGPAT2,2.0468389e-07,2.0,2.0468389e-07,-0.12743218,-0.12533501,1
AGPAT3,1.1046392e-06,2.0,1.1046392e-06,-0.122521766,-0.12149917,1
AGPAT4,1.6822014e-06,1.0,1.6822014e-06,-0.11937042,0.037957013,1
AGPAT5,2.8393714e-07,1.0,2.8393714e-07,-0.12699975,0.031997256,1
AGPS,4.8444367e-06,2.0,4.8444367e-06,-0.10211637,-0.10555921,1
AGTPBP1,1.1692858e-07,1.0,1.1692858e-07,-0.127911,0.03128542,1
AGTRAP,4.047319e-05,1.0,4.047319e-05,0.09228431,0.20329402,1
AHCTF1,1.4321564e-05,4.0,1.4321564e-05,-0.05040645,-0.3791542,1
AHCY,2.3945013e-05,2.0,2.3945013e-05,0.0021018414,-0.02414772,1
AHCYL2,0.0,0.0,0.0,-0.128549,0.1877815,1
AHDC1,0.0,0.0,0.0,-0.128549,0.1877815,1
AHI1,8.265585e-08,1.0,8.265585e-08,-0.128098,0.031139351,1
AHR,1.0433348e-05,1.0,1.0433348e-05,-0.071621664,0.07525661,1
AHSA1,0.0,0.0,0.0,-0.128549,0.1877815,1
AICDA,0.0,0.0,0.0,-0.128549,0.1877815,1
AIF1L,0.0,0.0,0.0,-0.128549,0.1877815,1
AIMP2,0.000107825574,2.0,0.000107825574,0.45977816,0.33337244,1
AIP,2.5652698e-06,2.0,2.5652698e-06,-0.11455215,-0.11527359,1
AJAP1,0.0,0.0,0.0,-0.128549,0.1877815,1
AJUBA,2.298479e-08,3.0,2.298479e-08,-0.12842359,-0.2831039,1
AK2,9.4958894e-05,1.0,9.4958894e-05,0.38957387,0.43552583,1
AK3,0.0,0.0,0.0,-0.128549,0.1877815,1
AK4,1.2148055e-05,1.0,1.2148055e-05,-0.06226573,0.08256513,1
AKAP10,0.0,0.0,0.0,-0.128549,0.1877815,1
AKAP11,0.0,0.0,0.0,-0.128549,0.1877815,1
AKAP8,0.0,0.0,0.0,-0.128549,0.1877815,1
AKAP8L,0.0,0.0,0.0,-0.128549,0.1877815,1
AKIP1,0.0,0.0,0.0,-0.128549,0.1877815,1
AKIRIN1,0.0,0.0,0.0,-0.128549,0.1877815,1
AKIRIN2,0.0,0.0,0.0,-0.128549,0.1877815,1
AKR1B1,9.536847e-06,2.0,9.536847e-06,-0.07651323,-0.08555897,1
AKR1C4,2.7620956e-06,2.0,2.7620956e-06,-0.11347821,-0.11443467,1
AKR1D1,6.2659883e-06,1.0,6.2659883e-06,-0.094359964,0.057494275,1
AKR7A3,1.6319671e-05,1.0,1.6319671e-05,-0.039504204,0.10034561,1
AKT phosphorylates targets in the cytosol,5.9515038e-05,2.0,5.9515038e-05,-0.020390755,-0.110214055,2
AKT phosphorylates targets in the nucleus,6.5729546e-06,2.0,6.5729546e-06,-0.18296772,0.001096849,2
AKT-mediated inactivation of FOXO1A,1.9930091e-08,2.0,1.9930091e-08,-0.20670216,0.03662168,2
AKT1,0.0001707728,25.0,0.0001707728,0.8032362,-3.009203,1
AKT1S1,7.997933e-06,2.0,7.997933e-06,-0.08490999,-0.09211821,1
AKT3,1.7820044e-05,15.0,1.7820044e-05,-0.031317737,-2.0911818,1
AKTIP,0.0,0.0,0.0,-0.128549,0.1877815,1
ALAD,7.0608746e-07,2.0,7.0608746e-07,-0.124696374,-0.1231979,1
ALAS1,2.7440387e-07,3.0,2.7440387e-07,-0.12705177,-0.2820323,1
ALB,3.7121202e-07,9.0,3.7121202e-07,-0.12652355,-1.2235864,1
ALDH16A1,0.0,0.0,0.0,-0.128549,0.1877815,1
ALDH1A1,2.2795513e-05,3.0,2.2795513e-05,-0.004170156,-0.18604164,1
ALDH1A2,1.5921602e-06,1.0,1.5921602e-06,-0.119861715,0.03757323,1
ALDH1B1,1.0380958e-06,1.0,1.0380958e-06,-0.12288485,0.035211675,1
ALDH2,4.5542354e-05,2.0,4.5542354e-05,0.11994311,0.06790561,1
ALDH3A2,5.2436812e-06,2.0,5.2436812e-06,-0.099937975,-0.10385752,1
ALDH5A1,1.3477995e-07,1.0,1.3477995e-07,-0.1278136,0.03136151,1
ALDH8A1,1.0305922e-05,1.0,1.0305922e-05,-0.07231694,0.07471349,1
ALDH9A1,3.6234582e-10,1.0,3.6234582e-10,-0.12854701,0.030788587,1
ALDOC,7.2786155e-09,2.0,7.2786155e-09,-0.12850928,-0.1261764,1
ALG1,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG10B,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG11,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG12,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG2,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG5,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG8,0.0,0.0,0.0,-0.128549,0.1877815,1
ALG9,0.0,0.0,0.0,-0.128549,0.1877815,1
ALK,0.0,0.0,0.0,-0.128549,0.1877815,1
ALKBH1,0.0,0.0,0.0,-0.128549,0.1877815,1
ALKBH2,5.2253013e-10,1.0,5.2253013e-10,-0.12854615,0.03078927,1
ALKBH2 mediated reversal of alkylation damage,5.225268e-10,2.0,5.225268e-10,-0.20677243,0.036577366,2
ALKBH3 mediated reversal of alkylation damage,7.3385667e-07,2.0,7.3385667e-07,-0.20411634,0.038252085,2
ALKBH4,0.0,0.0,0.0,-0.128549,0.1877815,1
ALKBH5,0.0,0.0,0.0,-0.128549,0.1877815,1
ALKBH6,0.0,0.0,0.0,-0.128549,0.1877815,1
ALKBH7,0.0,0.0,0.0,-0.128549,0.1877815,1
ALKBH8,0.0,0.0,0.0,-0.128549,0.1877815,1
ALOX12,7.008614e-07,5.0,7.008614e-07,-0.12472489,-0.59420353,1
ALOX5,9.641856e-06,13.0,9.641856e-06,-0.07594027,-1.8120505,1
ALPI,1.0608827e-06,1.0,1.0608827e-06,-0.12276052,0.035308786,1
ALPK3,0.0,0.0,0.0,-0.128549,0.1877815,1
ALYREF,8.030051e-06,7.0,8.030051e-06,-0.084734745,-0.8769536,1
AMBRA1,2.1000943e-07,1.0,2.1000943e-07,-0.12740313,0.031682163,1
AMDHD1,4.986593e-06,1.0,4.986593e-06,-0.101340726,0.05204116,1
AMDHD2,0.0,0.0,0.0,-0.128549,0.1877815,1
AMER1,3.360074e-05,11.0,3.360074e-05,0.054786246,-1.3959427,1
AMER1 mutants destabilize the destruction complex,1.1064077e-05,3.0,1.1064077e-05,-0.1667013,-0.5592844,3
AMFR,1.7959334e-06,1.0,1.7959334e-06,-0.118749864,0.038441766,1
AMIGO1,0.0,0.0,0.0,-0.128549,0.1877815,1
AMMECR1L,0.0,0.0,0.0,-0.128549,0.1877815,1
AMPK inhibits chREBP transcriptional activation activity,1.4272251e-07,2.0,1.4272251e-07,-0.26485556,0.03690225,2
AMY1A,1.6069785e-05,1.0,1.6069785e-05,-0.04086765,0.099280536,1
AMY2A,8.440493e-06,1.0,8.440493e-06,-0.08249525,0.06676256,1
AMY2B,9.9060504e-05,1.0,9.9060504e-05,0.41195345,0.45300797,1
AMZ2,0.0,0.0,0.0,-0.128549,0.1877815,1
ANAPC10,1.4525092e-05,9.0,1.4525092e-05,-0.049295936,-1.163259,1
ANAPC11,2.230603e-06,9.0,2.230603e-06,-0.11637819,-1.2156612,1
ANAPC13,9.816491e-10,1.0,9.816491e-10,-0.12854363,0.030791234,1
ANAPC15,5.7095604e-05,8.0,5.7095604e-05,0.18298094,-0.82481825,1
ANAPC16,0.00028240427,8.0,0.00028240427,1.4123294,0.13550435,1
ANAPC2,6.6213164e-05,9.0,6.6213164e-05,0.23272896,-0.9429513,1
ANAPC4,7.98382e-05,9.0,7.98382e-05,0.30707106,-0.884878,1
ANAPC7,2.074708e-05,9.0,2.074708e-05,-0.015346993,-1.1367394,1
ANG,0.0,0.0,0.0,-0.128549,0.1877815,1
ANGEL1,0.0,0.0,0.0,-0.128549,0.1877815,1
ANGEL2,0.0,0.0,0.0,-0.128549,0.1877815,1
ANGPT1,1.3551858e-05,1.0,1.3551858e-05,-0.054606184,0.08854848,1
ANK1,2.0593254e-06,5.0,2.0593254e-06,-0.11731273,-0.5884135,1
ANKAR,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKFY1,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKH,3.4410114e-08,1.0,3.4410114e-08,-0.12836124,0.030933702,1
ANKHD1,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKIB1,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKLE2,1.13584505e-07,1.0,1.13584505e-07,-0.12792924,0.03127117,1
ANKMY1,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRA2,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD1,1.3509964e-07,1.0,1.3509964e-07,-0.12781185,0.031362873,1
ANKRD10,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD13A,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD13C,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD13D,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD16,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD23,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD27,6.015252e-07,1.0,6.015252e-07,-0.1252669,0.033350896,1
ANKRD28,0.00018835756,1.0,0.00018835756,0.8991837,0.8336146,1
ANKRD34A,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD34C,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD36B,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD39,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD40,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD46,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD49,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD50,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD54,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD6,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKRD9,3.922521e-07,1.0,3.922521e-07,-0.12640876,0.03245892,1
ANKS1A,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKS1B,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKS3,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKS6,0.0,0.0,0.0,-0.128549,0.1877815,1
ANKZF1,0.0,0.0,0.0,-0.128549,0.1877815,1
ANO10,0.0,0.0,0.0,-0.128549,0.1877815,1
ANO6,2.148468e-08,1.0,2.148468e-08,-0.12843177,0.030878616,1
ANO8,2.5990974e-07,2.0,2.5990974e-07,-0.12713085,-0.12509961,1
ANP32A,1.791825e-08,1.0,1.791825e-08,-0.12845123,0.030863415,1
ANP32E,0.0,0.0,0.0,-0.128549,0.1877815,1
ANTXR2,1.8343402e-06,1.0,1.8343402e-06,-0.11854031,0.038605466,1
ANXA1,0.0002280927,3.0,0.0002280927,1.11599,0.6889869,1
ANXA11,0.0,0.0,0.0,-0.128549,0.1877815,1
ANXA2,8.8208e-06,3.0,8.8208e-06,-0.08042019,-0.24560541,1
ANXA3,0.0,0.0,0.0,-0.128549,0.1877815,1
ANXA4,0.0,0.0,0.0,-0.128549,0.1877815,1
ANXA5,5.065002e-06,1.0,5.065002e-06,-0.1009129,0.052375358,1
ANXA6,4.452058e-07,1.0,4.452058e-07,-0.12611982,0.032684617,1
ANXA7,0.0,0.0,0.0,-0.128549,0.1877815,1
AOC2,0.0,0.0,0.0,-0.128549,0.1877815,1
AOC3,0.0,0.0,0.0,-0.128549,0.1877815,1
AP1AR,0.0,0.0,0.0,-0.128549,0.1877815,1
AP1B1,2.1048463e-07,4.0,2.1048463e-07,-0.12740053,-0.4392992,1
AP1G1,1.1983941e-06,4.0,1.1983941e-06,-0.122010216,-0.4350885,1
AP1G2,3.967811e-08,1.0,3.967811e-08,-0.1283325,0.030956164,1
AP1M1,1.992873e-06,5.0,1.992873e-06,-0.117675304,-0.58869666,1
AP1S2,6.01827e-06,4.0,6.01827e-06,-0.09571159,-0.41454497,1
AP2A1,5.4258317e-07,10.0,5.4258317e-07,-0.1255885,-1.3798505,1
AP2A2,0.0012801301,11.0,0.0012801301,6.856207,3.917081,1
AP2B1,0.00023056155,10.0,0.00023056155,1.1294607,-0.3994514,1
AP2M1,5.4607237e-05,11.0,5.4607237e-05,0.1694037,-1.3064076,1
AP3B1,4.7656486e-06,2.0,4.7656486e-06,-0.10254625,-0.10589501,1
AP3D1,0.0,0.0,0.0,-0.128549,0.1877815,1
AP3M1,4.7098055e-08,1.0,4.7098055e-08,-0.12829202,0.030987788,1
AP3M2,0.0,0.0,0.0,-0.128549,0.1877815,1
AP3S1,6.100633e-08,1.0,6.100633e-08,-0.12821612,0.031047074,1
AP3S2,0.0,0.0,0.0,-0.128549,0.1877815,1
AP4B1,5.3222684e-09,2.0,5.3222684e-09,-0.12851995,-0.12618473,1
AP4E1,7.057588e-10,2.0,7.057588e-10,-0.12854515,-0.1262044,1
AP5B1,0.0,0.0,0.0,-0.128549,0.1877815,1
AP5M1,0.0,0.0,0.0,-0.128549,0.1877815,1
AP5S1,0.0,0.0,0.0,-0.128549,0.1877815,1
AP5Z1,0.0,0.0,0.0,-0.128549,0.1877815,1
APAF1,7.507496e-06,4.0,7.507496e-06,-0.08758595,-0.40819752,1
APBA3,1.4305234e-06,1.0,1.4305234e-06,-0.12074365,0.0368843,1
APBB1,3.1536905e-07,1.0,3.1536905e-07,-0.12682825,0.03213123,1
APBB3,0.0,0.0,0.0,-0.128549,0.1877815,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.19436722,0.30603385,2
APC truncation mutants have impaired AXIN binding,1.0268714e-05,10.0,1.0268714e-05,-0.16434936,-0.08201547,2
APC/C-mediated degradation of cell cycle proteins,0.00081177906,5.0,0.00081177906,2.733412,0.027058765,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,0.0001258929,42.0,0.0001258929,0.17364736,-1.2871108,2
APEX1,1.3269271e-05,4.0,1.3269271e-05,-0.056148056,-0.38363934,1
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,3.557645e-09,2.0,3.557645e-09,-0.20676145,0.03658429,2
APEX2,0.0,0.0,0.0,-0.128549,0.1877815,1
APH1A,0.00042196515,10.0,0.00042196515,2.1738136,0.41635904,1
APH1B,1.0967166e-06,10.0,1.0967166e-06,-0.122565,-1.3774886,1
APIP,2.9558281e-05,1.0,2.9558281e-05,0.03272944,0.15677191,1
APLF,0.0,0.0,0.0,-0.128549,0.1877815,1
